component_id,component_name,volt,sub_name,nd,island,sub_id
序号,负荷名,电压等级,,物理节点,电气岛号,厂站索引
1587,四川.东客牵引站/220kV.东客站等值负荷2,220,四川.东客牵引站,1273,0,1349
1588,四川.北松厂/110kV.松曲线等值负荷,110,四川.北松厂,25274,33,1990
1589,四川.文庙/110kV.102负荷,110,四川.文庙,27863,0,1994
1590,四川.文庙/110kV.103负荷,110,四川.文庙,27864,0,1994
1591,四川.文庙/10.5kV.902负荷,10,四川.文庙,27865,0,1993
1592,四川.文庙/10.5kV.903负荷,10,四川.文庙,27866,0,1993
1593,四川.竹马/35kV.902负荷,35,四川.竹马,27867,0,895
1594,四川.竹马/110kV.102负荷,110,四川.竹马,27868,0,894
1595,四川.纳日/110kV.102负荷,110,四川.纳日,41230,-1,1998
1596,四川.纳日/110kV.103负荷,110,四川.纳日,41231,-1,1998
1597,四川.纳日/220kV.202负荷,35,四川.纳日,41232,-1,1996
1598,四川.纳日/220kV.203负荷,35,四川.纳日,41233,-1,1996
1599,四川.红和风电厂/35kV.#1集电线路,35,四川.红和风电厂,41234,-1,2008
1600,四川.红和风电厂/35kV.#2集电线路,35,四川.红和风电厂,41235,-1,2008
1601,四川.瓦古脚厂/110kV.脚尔线等值负荷,110,四川.瓦古脚厂,25360,18,2010
1602,四川.火烈风电厂/35kV.#7集电线路负荷,35,四川.火烈风电厂,41236,-1,1872
1603,四川.火烈风电厂/35kV.#8集电线路负荷,35,四川.火烈风电厂,41237,-1,1872
1604,四川.火烈风电厂/35kV.#9集电线路负荷,35,四川.火烈风电厂,41238,-1,1872
1605,四川.黑竹沟/10.5kV.902负荷,10,四川.黑竹沟,27869,0,997
1606,四川.黑竹沟/110kV.102负荷,110,四川.黑竹沟,27870,0,998
1607,四川.槽渔滩/35kV.351等值负荷,35,四川.槽渔滩厂,1165,-1,1240
1608,四川.巴塘/110kV.巴夏一线负荷,110,西南.巴塘站,24646,0,1821
1609,四川.巴塘/110kV.巴夏二线负荷,110,西南.巴塘站,24647,0,1821
1610,四川.德昌风电厂/35kV.#7集电线路负荷,35,四川.德昌风电厂,41239,-1,1542
1611,四川.德昌风电厂/35kV.#8集电线路负荷,35,四川.德昌风电厂,41240,-1,1542
1612,四川.德昌风电厂/35kV.#13集电线路负荷,35,四川.德昌风电厂,41241,-1,1542
1613,四川.德昌风电厂/35kV.#14集电线路负荷,35,四川.德昌风电厂,41242,-1,1542
1614,雅家埂厂雅沙线负荷,110,四川.雅家埂厂,41243,-1,1220
1615,四川.雷剑/10.5kV.902负荷,10,四川.雷剑,27871,0,2019
1616,四川.雷剑/110kV.102负荷,110,四川.雷剑,27872,0,2020
1617,四川.雷剑/10.5kV.901负荷,10,四川.雷剑,27873,0,2019
1618,四川.雷剑/110kV.101负荷,110,四川.雷剑,27874,0,2020
1619,四川.大德厂/35kV.312负荷,35,四川.大德厂,41244,-1,2025
1620,四川.大德厂/35kV.313负荷,35,四川.大德厂,41245,-1,2025
1621,四川.大德厂/35kV.314负荷,35,四川.大德厂,41246,-1,2025
1622,四川.大德厂/35kV.315负荷,35,四川.大德厂,41247,-1,2025
1623,四川.卓坤厂/110kV.若真坤支线负荷,110,四川.卓坤厂,25423,34,2027
1624,四川.卓坤厂/35kV.3#集电线路,35,四川.卓坤厂,41248,-1,2028
1625,四川.卓坤厂/35kV.4#集电线路,35,四川.卓坤厂,41249,-1,2028
1626,四川.上石盘厂/110kV.盘袁线负荷,110,四川.上石盘厂,25436,35,2032
1627,四川.达州燃机厂/20kV.1#F厂用电等值负荷,20,四川.达州燃机厂,24074,0,1658
1628,四川.达州燃机厂/20kV.2#F厂用电等值负荷,20,四川.达州燃机厂,24077,0,1658
1629,四川.白乌光伏厂/35kV.#6集电线路负荷,35,四川.白乌光伏厂,41250,-1,1896
1630,四川.白乌光伏厂/35kV.#7集电线路负荷,35,四川.白乌光伏厂,41251,-1,1896
1631,四川.白乌光伏厂/35kV.#8集电线路负荷,35,四川.白乌光伏厂,41252,-1,1896
1632,四川.白乌光伏厂/35kV.#9集电线路负荷,35,四川.白乌光伏厂,41253,-1,1896
1633,四川.白乌光伏厂/35kV.#10集电线路负荷,35,四川.白乌光伏厂,41254,-1,1896
1634,四川.张公/10.5kV.901负荷,10,四川.张公,27875,0,2038
1635,四川.张公/10.5kV.902负荷,10,四川.张公,27876,0,2038
1636,四川.张公/110kV.101负荷,110,四川.张公,27877,0,2039
1637,四川.张公/110kV.102负荷,110,四川.张公,27878,0,2039
1638,四川.兴泸厂/110kV.兴纳线等值负荷,110,四川.兴泸厂,25464,36,2041
1639,四川.陈边厂/110kV.陈天线等值负荷,110,四川.陈边厂,25499,-1,2051
1640,四川.塘泥湾/35kV.1#集电线路负荷,35,四川.塘泥湾光伏厂,41255,-1,2062
1641,四川.塘泥湾/35kV.2#集电线路负荷,35,四川.塘泥湾光伏厂,41256,-1,2062
1642,四川.塘泥湾/35kV.3#集电线路负荷,35,四川.塘泥湾光伏厂,41257,-1,2062
1643,四川.塘泥湾/35kV.4#集电线路负荷,35,四川.塘泥湾光伏厂,41258,-1,2062
1644,四川.清波/110kV.101负荷,110,四川.清波,27879,0,2068
1645,四川.清波/110kV.102负荷,110,四川.清波,27880,0,2068
1646,四川.清波/10.5kV.901负荷,10,四川.清波,27881,0,2067
1647,四川.清波/10.5kV.902负荷,10,四川.清波,27882,0,2067
1648,四川.腾飞/10.5kV.902负荷,10,四川.腾飞,27883,-1,2070
1649,四川.腾飞/110kV.103负荷,110,四川.腾飞,27884,0,2069
1650,四川.腾飞/110kV.102负荷,110,四川.腾飞,27885,-1,2069
1651,四川.腾飞/10.5kV.903负荷,10,四川.腾飞,27886,0,2070
1652,四川.大田光伏厂/10.5kV.1#集电线路负荷,10,四川.大田光伏厂,41259,-1,2072
1653,四川.大田光伏厂/10.5kV.2#集电线路负荷,10,四川.大田光伏厂,41260,-1,2072
1654,四川.大田光伏厂/35kV.田泸线等值负荷,35,四川.大田光伏厂,25560,37,2071
1655,四川.下大沟光伏厂/35kV.#1集电线路负荷,35,四川.下大沟光伏厂,41261,-1,2075
1656,四川.下大沟光伏厂/35kV.#2集电线路负荷,35,四川.下大沟光伏厂,41262,-1,2075
1657,四川.下大沟光伏厂/35kV.#3集电线路负荷,35,四川.下大沟光伏厂,41263,-1,2075
1658,四川.兰错玛光伏厂/35kV.#1集电线路负荷,35,四川.兰错玛光伏厂,41264,-1,2079
1659,四川.兰错玛光伏厂/35kV.#2集电线路负荷,35,四川.兰错玛光伏厂,41265,-1,2079
1660,四川.兰错玛光伏厂/35kV.#3集电线路负荷,35,四川.兰错玛光伏厂,41266,-1,2079
1661,四川.美兴光伏厂/35kV.#1集电线路负荷,35,四川.美兴光伏厂,41267,-1,2083
1662,四川.美兴光伏厂/35kV.#2集电线路负荷,35,四川.美兴光伏厂,41268,-1,2083
1663,四川.美兴光伏厂/35kV.#3集电线路负荷,35,四川.美兴光伏厂,41269,-1,2083
1664,四川.美兴光伏厂/110kV.兴金线等值负荷,110,四川.美兴光伏厂,25600,39,2082
1665,四川.兰错玛光伏厂/110kV.兰麦线等值负荷,110,四川.兰错玛光伏厂,25598,38,2078
1666,四川.美兴光伏厂/35kV.#4集电线路负荷,35,四川.美兴光伏厂,41270,-1,2083
1667,四川.贡唐岗光伏厂/110kV.贡炉线等值负荷,110,四川.贡唐岗光伏厂,25604,40,2087
1668,四川.贡唐岗光伏厂/35kV.#1集电线路负荷,35,四川.贡唐岗光伏厂,41271,-1,2088
1669,四川.贡唐岗光伏厂/35kV.#2集电线路负荷,35,四川.贡唐岗光伏厂,41272,-1,2088
1670,四川.贡唐岗光伏厂/35kV.#3集电线路负荷,35,四川.贡唐岗光伏厂,41273,-1,2088
1671,四川.贡唐岗光伏厂/35kV.#4集电线路负荷,35,四川.贡唐岗光伏厂,41274,-1,2088
1672,四川.天成/110kV.102负荷,110,四川.天成,27887,0,2056
1673,四川.天成/110kV.103负荷,110,四川.天成,27888,0,2056
1674,四川.天成/10.5kV.902负荷,10,四川.天成,27889,0,2060
1675,四川.天成/10.5kV.903负荷,10,四川.天成,27890,0,2060
1676,四川.一颗印厂/110kV.颗子线等值负荷,110,四川.一颗印厂,41275,-1,2091
1677,四川.芭蕉/110kV.102负荷,110,四川.芭蕉,27891,-1,2096
1678,四川.苏房梁厂/110kV.苏塘线等值负荷,110,四川.苏房梁厂,25627,-1,2097
1679,四川.芭蕉/10.5kV.902负荷,10,四川.芭蕉,27892,-1,2102
1680,四川.芭蕉/10.5kV.901负荷,10,四川.芭蕉,27893,-1,2102
1681,四川.芭蕉/110kV.101负荷,110,四川.芭蕉,27894,-1,2096
1682,四川.芭蕉/220kV.宣汉Ⅰ回等值负荷,220,四川.芭蕉,41276,-1,2095
1683,四川.芭蕉/220kV.宣汉Ⅱ回等值负荷,220,四川.芭蕉,41277,-1,2095
1684,四川.浑水塘光伏厂/35kV.#1集电线路负荷,35,四川.浑水塘光伏厂,41278,-1,2100
1685,四川.浑水塘光伏厂/35kV.#2集电线路负荷,35,四川.浑水塘光伏厂,41279,-1,2100
1686,四川.丹巴/35kV.丹章线等值负荷,35,四川.丹巴,25655,-1,1577
1687,四川.益门光伏厂/35kV.#7集电线路负荷,35,四川.益门光伏厂,41280,-1,2104
1688,四川.益门光伏厂/35kV.#8集电线路负荷,35,四川.益门光伏厂,41281,-1,2104
1689,四川.益门光伏厂/35kV.#9集电线路负荷,35,四川.益门光伏厂,41282,-1,2104
1690,四川.益门光伏厂/35kV.#10集电线路负荷,35,四川.益门光伏厂,41283,-1,2104
1691,四川.桃乡/66kV.1#SVC等值负荷,60,四川.桃乡,41284,-1,404
1692,四川.桃乡/66kV.2#SVC等值负荷,60,四川.桃乡,41285,-1,404
1693,四川.广金坝厂/110kV.广艺线等值负荷,110,四川.广金坝厂,25661,41,2107
1694,四川.彰冠光伏厂/35kV.冠理线等值负荷,35,四川.彰冠光伏厂,15728,42,2109
1695,四川.彰冠光伏厂/10.5kV.#1集电线路负荷,10,四川.彰冠光伏厂,41286,-1,2110
1696,四川.彰冠光伏厂/10.5kV.#2集电线路负荷,10,四川.彰冠光伏厂,41287,-1,2110
1697,四川.彰冠光伏厂/10.5kV.#3集电线路负荷,10,四川.彰冠光伏厂,41288,-1,2110
1698,四川.彰冠光伏厂/10.5kV.#4集电线路负荷,10,四川.彰冠光伏厂,41289,-1,2110
1699,四川.康定/35kV.Ⅰ母直流融冰负荷,35,四川.康定,41290,-1,398
1700,四川.康定/35kV.Ⅱ母直流融冰负荷,35,四川.康定,41291,-1,398
1701,四川.洛乌沟光伏厂/110kV.洛格线等值负荷,110,四川.洛乌沟光伏厂,25669,44,2112
1702,四川.洛乌沟厂/35kV.包谷坪等值负荷,35,四川.洛乌沟光伏厂,41292,-1,2113
1703,四川.柏栎箐光伏厂/35kV.#1集电线路负荷,35,四川.柏栎箐光伏厂,41293,-1,2120
1704,四川.柏栎箐光伏厂/35kV.#2集电线路负荷,35,四川.柏栎箐光伏厂,41294,-1,2120
1705,四川.柏栎箐光伏厂/110kV.柏会线等值负荷,110,四川.柏栎箐光伏厂,25676,43,2119
1706,四川.纳瓦厂/110kV.瓦固线等值负荷,110,四川.纳瓦厂,25681,45,2126
1707,四川.洛乌沟光伏厂/35kV.#2集电线路负荷,35,四川.洛乌沟光伏厂,41295,-1,2113
1708,四川.洛乌沟光伏厂/35kV.#3集电线路负荷,35,四川.洛乌沟光伏厂,41296,-1,2113
1709,四川.马鸣风电厂/35kV.马文线等值负荷,35,四川.马鸣风电厂,15784,-1,2127
1710,四川.马鸣风电厂/35kV.#1集电线路负荷,35,四川.马鸣风电厂,41297,-1,2127
1711,四川.鲁基风电厂/35kV.#1集电线路负荷,35,四川.鲁基厂,41298,-1,2130
1712,四川.鲁基风电厂/35kV.#2集电线路负荷,35,四川.鲁基厂,41299,-1,2130
1713,四川.鲁基风电厂/35kV.#3集电线路负荷,35,四川.鲁基厂,41300,-1,2130
1714,四川.鲁基风电厂/35kV.#4集电线路负荷,35,四川.鲁基厂,41301,-1,2130
1715,四川.康定/500kV.长康一线等值负荷,500,四川.康定,41302,-1,399
1716,四川.康定/500kV.长康二线等值负荷,500,四川.康定,41303,-1,399
1717,四川.普安/10.5kV.901负荷,10,四川.普安,27895,0,1002
1718,四川.普安/110kV.101负荷,110,四川.普安,27896,0,1001
1719,四川.九架棚厂/35kV.九狮一线等值负荷,35,四川.九架棚厂,41304,-1,941
1720,四川.狮子坪厂/35kV.九狮一线等值负荷,35,四川.狮子坪厂,21709,-1,942
1721,四川.黄水/110kV.102负荷,110,四川.黄水,27897,0,2135
1722,四川.黄水/110kV.103负荷,110,四川.黄水,27898,0,2135
1723,四川.黄水/10.5kV.903负荷,10,四川.黄水,27899,0,2136
1724,四川.黄水/10.5kV.902负荷,10,四川.黄水,27900,0,2136
1725,四川.海涯寨厂/110kV.海山线等值负荷,110,四川.海涯寨厂,25726,-1,2138
1726,四川.白乌光伏厂/35kV.#13集电线路负荷,35,四川.白乌光伏厂,41305,-1,1896
1727,四川.白乌光伏厂/35kV.#14集电线路负荷,35,四川.白乌光伏厂,41306,-1,1896
1728,四川.苏房梁厂/10.5kV.苏房梁厂等值负荷,10,四川.苏房梁厂,1822,-1,2098
1729,四川.卓坤厂/35kV.5#集电线路负荷,35,四川.卓坤厂,41307,-1,2028
1730,四川.李渡厂/10.5kV.李渡用电负荷,10,四川.李渡厂,1469,-1,1637
1731,四川.洛乌沟厂/35kV.特里木等值负荷,35,四川.洛乌沟光伏厂,41308,-1,2113
1732,四川.清风风电厂/110kV.清汉线等值负荷,110,四川.清风风电厂,25785,46,2145
1733,四川.清风风电厂/35kV.#1集电线路负荷,35,四川.清风风电厂,41309,-1,2146
1734,四川.清风风电厂/35kV.#2集电线路负荷,35,四川.清风风电厂,41310,-1,2146
1735,四川.中山厂/110kV.中黑线等值负荷,110,四川.中山厂,22907,-1,1218
1736,四川.西坝/10.5kV.901负荷,10,四川.西坝,41311,-1,709
1737,四川.西坝/10.5kV.902负荷,10,四川.西坝,41312,-1,709
1738,四川.昌盛光伏厂/35kV.昌永线负荷,35,四川.昌盛光伏厂,1861,48,2152
1739,四川.昌盛光伏厂/35kV.#1集电线路负荷,35,四川.昌盛光伏厂,41313,-1,2152
1740,四川.昌盛光伏厂/35kV.#2集电线路负荷,35,四川.昌盛光伏厂,41314,-1,2152
1741,四川.云潭厂/110kV.马八线等值负荷,110,四川.云潭厂,1863,-1,1161
1742,四川.滨东厂/10.5kV.洪滨线等值负荷,10,四川.滨东厂,23337,0,74
1743,四川.竹林坡光伏厂/110kV.竹庄线等值负荷,110,四川.竹林坡光伏厂,25789,47,2148
1744,四川.竹林坡光伏厂/35kV.#1集电线路负荷,35,四川.竹林坡光伏厂,41315,-1,2149
1745,四川.竹林坡光伏厂/35kV.#2集电线路负荷,35,四川.竹林坡光伏厂,41316,-1,2149
1746,四川.竹林坡光伏厂/35kV.#3集电线路负荷,35,四川.竹林坡光伏厂,41317,-1,2149
1747,四川.竹林坡光伏厂/35kV.#4集电线路负荷,35,四川.竹林坡光伏厂,41318,-1,2149
1748,四川.绿叶厂/110kV.叶孟线等值负荷,110,四川.绿叶厂,21336,12,556
1749,四川.卡子厂/35kV.卡通线等值负荷,35,四川.卡子厂,15944,21,1678
1750,四川.巴塘/110kV.巴拉线负荷,110,西南.巴塘站,25817,0,1821
1751,四川.巴塘/110kV.巴磨线负荷,110,西南.巴塘站,25816,0,1821
1752,四川.普隆村光伏厂/110kV.隆乐线等值负荷,110,四川.普隆村光伏厂,25820,49,2155
1753,四川.普隆村光伏厂/35kV.#1集电线路负荷,35,四川.普隆村光伏厂,41319,-1,2156
1754,四川.普隆村光伏厂/35kV.#2集电线路负荷,35,四川.普隆村光伏厂,41320,-1,2156
1755,四川.普隆村光伏厂/35kV.#3集电线路负荷,35,四川.普隆村光伏厂,41321,-1,2156
1756,四川.干坝子风电厂/35kV.#7集电线路等值负荷,35,四川.干坝子风电厂,41322,-1,1985
1757,四川.干坝子风电厂/35kV.#8集电线路等值负荷,35,四川.干坝子风电厂,41323,-1,1985
1758,四川.干坝子风电厂/35kV.#9集电线路等值负荷,35,四川.干坝子风电厂,41324,-1,1985
1759,四川.争西/10.5kV.901负荷,10,四川.争西,27901,0,2163
1760,四川.争西/110kV.101负荷,110,四川.争西,27902,0,2164
1761,四川.陈昌厂/110kV.陈争线等值负荷,110,四川.陈昌厂,25865,50,2170
1762,四川.云台/10.5kV.901负荷,10,四川.云台,27903,0,2174
1763,四川.云台/10.5kV.902负荷,10,四川.云台,27904,0,2174
1764,四川.云台/110kV.101负荷,110,四川.云台,27905,0,2173
1765,四川.云台/110kV.102负荷,110,四川.云台,27906,0,2173
1766,四川.涌斯/110kV.101负荷,110,四川.涌斯,27907,-1,2177
1767,四川.涌斯/110kV.102负荷,110,四川.涌斯,27908,-1,2177
1768,四川.涌斯/10.5kV.901负荷,10,四川.涌斯,27909,-1,2176
1769,四川.涌斯/10.5kV.902负荷,10,四川.涌斯,27910,-1,2176
1770,四川.中眉厂/110kV.眉东线等值负荷,110,四川.中眉厂,25899,-1,2179
1771,四川.棉桠光伏厂/35kV.#1集电线路负荷,35,四川.棉桠光伏厂,41325,-1,2182
1772,四川.棉桠光伏厂/35kV.#2集电线路负荷,35,四川.棉桠光伏厂,41326,-1,2182
1773,四川.棉桠光伏厂/35kV.#3集电线路负荷,35,四川.棉桠光伏厂,41327,-1,2182
1774,四川.棉桠光伏厂/35kV.#4集电线路负荷,35,四川.棉桠光伏厂,41328,-1,2182
1775,四川.叶巴滩/10.5kV.901负荷,10,四川.叶巴滩,27911,0,2358
1776,四川.叶巴滩/35kV.301负荷,35,四川.叶巴滩,27912,0,2185
1777,四川.凉风坳光伏厂/35kV.#1集电线路等值负荷,35,四川.凉风坳风电厂,41329,-1,2190
1778,四川.凉风坳光伏厂/35kV.#2集电线路等值负荷,35,四川.凉风坳风电厂,41330,-1,2190
1779,四川.万兴厂/110kV.万松线等值负荷,110,四川.万兴厂,25935,52,2192
1780,四川.鲁南厂/35kV.#4集电线路负荷,35,四川.鲁南厂,41331,-1,1707
1781,四川.鲁南厂/35kV.#5集电线路负荷,35,四川.鲁南厂,41332,-1,1707
1782,四川.棉桠光伏厂/110kV.棉盐等值负荷,110,四川.棉桠光伏厂,25908,51,2181
1783,四川.文峰/10.5kV.901负荷,10,四川.文峰,27913,0,1003
1784,四川.文峰/110kV.101负荷,110,四川.文峰,27914,0,1004
1785,四川.博能厂/35kV.博龙线等值负荷,35,四川.博能厂,26005,-1,2199
1786,四川.河门口厂/110kV.河门口河大线等值负荷,110,四川.河门口厂,25235,0,534
1787,四川.凤凰厂/35kV.凤凰西凤线负荷,35,四川.凤凰厂,41333,-1,1122
1788,四川.红和风电厂/35kV.#7集电线路,35,四川.红和风电厂,41334,-1,2008
1789,四川.红和风电厂/35kV.#8集电线路,35,四川.红和风电厂,41335,-1,2008
1790,四川.红和风电厂/35kV.#9集电线路,35,四川.红和风电厂,41336,-1,2008
1791,四川.红和风电厂/35kV.#10集电线路,35,四川.红和风电厂,41337,-1,2008
1792,四川.洛乌沟光伏厂/35kV.#8集电线路负荷,35,四川.洛乌沟光伏厂,41338,-1,2113
1793,四川.龙华寺/110kV.103负荷,110,四川.龙华寺,27915,0,2231
1794,四川.龙华寺/110kV.102负荷,110,四川.龙华寺,27916,0,2231
1795,四川.龙华寺/10.5kV.903负荷,10,四川.龙华寺,27917,0,2230
1796,四川.龙华寺/10.5kV.902负荷,10,四川.龙华寺,27918,0,2230
1797,四川.卓坤厂/35kV.6#集电线路,35,四川.卓坤厂,41339,-1,2028
1798,四川.卓坤厂/35kV.7#集电线路,35,四川.卓坤厂,41340,-1,2028
1799,四川.望江坪风电厂/35kV.1#集电线路,35,四川.望江坪风电厂,41341,-1,2239
1800,四川.望江坪风电厂/35kV.2#集电线路,35,四川.望江坪风电厂,41342,-1,2239
1801,四川.望江坪风电厂/35kV.3#集电线路,35,四川.望江坪风电厂,41343,-1,2239
1802,四川.望江坪风电厂/110kV.望江坪望雪线等值负荷,110,四川.望江坪风电厂,26104,53,2238
1803,四川.相岭/110kV.101负荷,110,四川.相岭,27919,0,2248
1804,四川.相岭/110kV.102负荷,110,四川.相岭,27920,0,2248
1805,四川.泰安/110kV.103负荷,110,四川.泰安,27921,0,2250
1806,四川.泰安/110kV.102负荷,110,四川.泰安,27922,0,2250
1807,四川.相岭/35kV.301负荷,35,四川.相岭,27923,0,2249
1808,四川.相岭/35kV.302负荷,35,四川.相岭,27924,0,2249
1809,四川.泰安/10.5kV.902负荷,10,四川.泰安,27925,0,2251
1810,四川.泰安/10.5kV.903负荷,10,四川.泰安,27926,0,2251
1811,四川.京东方/10.5kV.901负荷,10,四川.京东方,27927,0,2256
1812,四川.京东方/10.5kV.903负荷,10,四川.京东方,27928,0,2256
1813,四川.铁佛/35kV.302负荷,35,四川.铁佛,27929,0,2254
1814,四川.铁佛/35kV.303负荷,35,四川.铁佛,27930,0,2254
1815,四川.铁佛/110kV.102负荷,110,四川.铁佛,27931,0,2253
1816,四川.铁佛/110kV.103负荷,110,四川.铁佛,27932,0,2253
1817,四川.洛乌沟厂/35kV.瓦洛等值负荷,35,四川.洛乌沟光伏厂,41344,-1,2113
1818,四川.静云/110kV.102负荷,110,四川.静云,27933,0,595
1819,四川.静云/10.5kV.902负荷,10,四川.静云,27934,0,638
1820,四川.博洛拉达风电厂/35kV.1#集电线路,35,四川.博洛拉达风电厂,41345,-1,2260
1821,四川.博洛拉达风电厂/35kV.2#集电线路,35,四川.博洛拉达风电厂,41346,-1,2260
1822,四川.博洛拉达风电厂/35kV.3#集电线路,35,四川.博洛拉达风电厂,41347,-1,2260
1823,四川.博洛拉达风电厂/35kV.4#集电线路,35,四川.博洛拉达风电厂,41348,-1,2260
1824,四川.博洛拉达风电厂/35kV.5#集电线路,35,四川.博洛拉达风电厂,41349,-1,2260
1825,四川.博洛拉达风电厂/35kV.6#集电线路,35,四川.博洛拉达风电厂,41350,-1,2260
1826,四川.同德厂/110kV.德高线等值负荷,110,四川.同德厂,26179,-1,2264
1827,四川.海口风电厂/110kV.海格线等值负荷,110,四川.海口风电厂,26185,54,2266
1828,四川.海口风电厂/35kV.1#集电线路负荷,35,四川.海口风电厂,41351,-1,2267
1829,四川.海口风电厂/35kV.2#集电线路负荷,35,四川.海口风电厂,41352,-1,2267
1830,四川.大德厂35kV.5#集电线路负荷,35,四川.大德厂,41353,-1,2025
1831,四川.大德厂35kV.6#集电线路负荷,35,四川.大德厂,41354,-1,2025
1832,四川.大德厂35kV.7#集电线路负荷,35,四川.大德厂,41355,-1,2025
1833,四川.大德厂35kV.8#集电线路负荷,35,四川.大德厂,41356,-1,2025
1834,四川.大德厂35kV.9#集电线路负荷,35,四川.大德厂,41357,-1,2025
1835,四川.大德厂35kV.10#集电线路负荷,35,四川.大德厂,41358,-1,2025
1836,四川.大德厂35kV.11#集电线路负荷,35,四川.大德厂,41359,-1,2025
1837,四川.大德厂35kV.12#集电线路负荷,35,四川.大德厂,41360,-1,2025
1838,四川.芳地坪厂/35kV.3#集电线路,35,四川.芳地坪风电厂,41361,-1,1875
1839,四川.芳地坪厂/35kV.4#集电线路,35,四川.芳地坪风电厂,41362,-1,1875
1840,四川.罗家店/110kV.101负荷,110,四川.罗家店,27935,0,2270
1841,四川.罗家店/110kV.102负荷,110,四川.罗家店,27936,0,2270
1842,四川.罗家店/10.5kV.901负荷,10,四川.罗家店,27937,0,2271
1843,四川.罗家店/10.5kV.902负荷,10,四川.罗家店,27938,0,2271
1844,四川.太阳坡厂/110kV.太红线等值负荷,110,四川.太阳坡光伏电厂,26215,55,2273
1845,四川.太阳坡厂/35kV.#1集电线路等值负荷,35,四川.太阳坡光伏电厂,41363,-1,2274
1846,四川.太阳坡厂/35kV.#2集电线路等值负荷,35,四川.太阳坡光伏电厂,41364,-1,2274
1847,四川.太阳坡厂/35kV.#3集电线路等值负荷,35,四川.太阳坡光伏电厂,41365,-1,2274
1848,西藏.玉龙/110kV.玉贡线等值负荷,110,西藏.玉龙,26226,27,1805
1849,四川.朗寨厂/110kV.朗童线等值负荷,110,四川.朗寨厂,26237,56,2277
1850,四川.团坝/110kV.102负荷,110,四川.团坝,27939,0,2281
1851,四川.团坝/110kV.103负荷,110,四川.团坝,27940,0,2281
1852,四川.团坝/10.5kV.902负荷,10,四川.团坝,27941,0,2280
1853,四川.团坝/10.5kV.903负荷,10,四川.团坝,27942,0,2280
1854,四川.童家山/110kV.101负荷,110,四川.童家山,27943,0,2283
1855,四川.童家山/35kV.301负荷,35,四川.童家山,27944,0,2284
1856,四川.五丁牵引站/220kV.明丁线等值负荷,220,四川.五丁牵引站,1940,0,2290
1857,四川.五丁牵引站/220kV.昭丁线等值负荷,220,四川.五丁牵引站,1941,0,2290
1858,四川.自一里厂/35kV.里白线等值负荷,35,四川.自一里厂,41366,-1,499
1859,四川.自一里厂/35kV.里龙线等值负荷,35,四川.自一里厂,41367,-1,499
1860,四川.长安厂/35kV.长松线等值负荷,35,四川.长安厂,16539,57,2291
1861,四川.会东/110kV.102负荷,110,四川.会东,27945,0,770
1862,四川.会东/35kV.302负荷,35,四川.会东,27946,0,771
1863,四川.古佛/110kV.101负荷,110,四川.古佛,27947,0,2294
1864,四川.古佛/110kV.901负荷,10,四川.古佛,27948,0,2295
1865,四川.古佛/110kV.102负荷,110,四川.古佛,27949,0,2294
1866,四川.古佛/110kV.902负荷,10,四川.古佛,27950,0,2295
1867,四川.灰力苏厂/35kV.灰纹线等值负荷,35,四川.灰力苏光伏厂,26281,58,2296
1868,四川.金水湾厂/110kV.金清线等值负荷,110,四川.金水湾厂,26292,-1,2303
1869,四川.柏栎箐光伏厂/35kV.#3集电线路负荷,35,四川.柏栎箐光伏厂,41368,-1,2120
1870,四川.都尉燃机厂/110kV.都火线等值负荷,110,四川.都尉燃机厂,26302,-1,2308
1871,四川.大宝鼎光伏厂/110kV.大纹线等值负荷,110,四川.大宝鼎光伏厂,26308,59,2307
1872,四川.禹王宫/110kV.101负荷,110,四川.禹王宫,27951,0,2321
1873,四川.禹王宫/110kV.301负荷,35,四川.禹王宫,27952,0,2322
1874,四川.禹王宫/110kV.102负荷,110,四川.禹王宫,27953,0,2321
1875,四川.禹王宫/110kV.302负荷,35,四川.禹王宫,27954,0,2322
1876,四川.青林口/220kV.赤天青支线等值负荷,220,四川.青林口牵引站,26358,0,2323
1877,四川.青林口/220kV.赤青线等值负荷,220,四川.青林口牵引站,26362,0,2323
1878,四川.洁源光伏厂/110kV.洁庄线等值负荷,110,四川.洁源光伏厂,26364,60,2325
1879,四川.高海厂/110kV.海城线等值负荷,110,四川.高海厂,26369,-1,2328
1880,四川.蓬安/110kV.101等值负荷,110,四川.蓬安,27955,0,1673
1881,四川.蓬安/10.5kV.901等值负荷,10,四川.蓬安,27956,0,1674
1882,四川.转斗/220kV.雪斗线等值负荷,220,四川.转斗牵引站,26384,0,2330
1883,四川.转斗/220kV.明斗线等值负荷,220,四川.转斗牵引站,26388,0,2330
1884,四川.剑门关/220kV.昭剑线等值负荷,220,四川.剑门关牵引站,26390,0,2331
1885,四川.剑门关/220kV.赤剑线等值负荷,220,四川.剑门关牵引站,26393,0,2331
1886,四川.通泉坝厂/110kV.通柳线等值负荷,110,四川.通泉坝厂,26396,-1,2332
1887,四川.中电熊猫/20kV.302等值负荷,20,四川.中电熊猫,27957,-1,2345
1888,四川.中电熊猫/20kV.304等值负荷,20,四川.中电熊猫,27958,-1,2345
1889,四川.中电熊猫/20kV.305等值负荷,20,四川.中电熊猫,27959,-1,2345
1890,四川.中电熊猫/20kV.306等值负荷,20,四川.中电熊猫,27960,-1,2345
