component_id,component_name,volt,sub_name,nd,island,sub_id
序号,发电机名,,,物理节点,电气岛号,厂站索引
910,四川.拉马厂/0.69kV.#1401机组,0,四川.拉马厂,37857,-1,1703
911,四川.拉马厂/0.69kV.#1310机组,0,四川.拉马厂,37858,-1,1703
912,四川.拉马厂/0.69kV.#1302机组,0,四川.拉马厂,37859,-1,1703
913,四川.拉马厂/0.69kV.#1301机组,0,四川.拉马厂,37860,-1,1703
914,四川.拉马厂/0.69kV.#1513机组,0,四川.拉马厂,37861,-1,1703
915,四川.拉马厂/0.69kV.#1502机组,0,四川.拉马厂,37862,-1,1703
916,四川.利源厂/10.5kV.#1机组,10,四川.利源厂,13547,-1,1705
917,四川.利源厂/10.5kV.#2机组,10,四川.利源厂,13549,-1,1705
918,四川.鲁南厂/0.69kV.#1301机组,0,四川.鲁南厂,37863,-1,1708
919,四川.鲁南厂/0.69kV.#1302机组,0,四川.鲁南厂,37864,-1,1708
920,四川.鲁南厂/0.69kV.#1303机组,0,四川.鲁南厂,37865,-1,1708
921,四川.鲁南厂/0.69kV.#1304机组,0,四川.鲁南厂,37866,-1,1708
922,四川.鲁南厂/0.69kV.#1305机组,0,四川.鲁南厂,37867,-1,1708
923,四川.鲁南厂/0.69kV.#1306机组,0,四川.鲁南厂,37868,-1,1708
924,四川.鲁南厂/0.69kV.#1307机组,0,四川.鲁南厂,37869,-1,1708
925,四川.鲁南厂/0.69kV.#1308机组,0,四川.鲁南厂,37870,-1,1708
926,四川.鲁南厂/0.69kV.#1309机组,0,四川.鲁南厂,37871,-1,1708
927,四川.鲁南厂/0.69kV.#1310机组,0,四川.鲁南厂,37872,-1,1708
928,四川.鲁南厂/0.69kV.#1201机组,0,四川.鲁南厂,37873,-1,1708
929,四川.鲁南厂/0.69kV.#1202机组,0,四川.鲁南厂,37874,-1,1708
930,四川.鲁南厂/0.69kV.#1203机组,0,四川.鲁南厂,37875,-1,1708
931,四川.鲁南厂/0.69kV.#1204机组,0,四川.鲁南厂,37876,-1,1708
932,四川.鲁南厂/0.69kV.#1205机组,0,四川.鲁南厂,37877,-1,1708
933,四川.鲁南厂/0.69kV.#1206机组,0,四川.鲁南厂,37878,-1,1708
934,四川.鲁南厂/0.69kV.#1207机组,0,四川.鲁南厂,37879,-1,1708
935,四川.鲁南厂/0.69kV.#1208机组,0,四川.鲁南厂,37880,-1,1708
936,四川.鲁南厂/0.69kV.#1209机组,0,四川.鲁南厂,37881,-1,1708
937,四川.鲁南厂/0.69kV.#1210机组,0,四川.鲁南厂,37882,-1,1708
938,四川.鲁南厂/0.69kV.#1211机组,0,四川.鲁南厂,37883,-1,1708
939,四川.鲁南厂/0.69kV.#1101机组,0,四川.鲁南厂,37884,-1,1708
940,四川.鲁南厂/0.69kV.#1102机组,0,四川.鲁南厂,37885,-1,1708
941,四川.鲁南厂/0.69kV.#1103机组,0,四川.鲁南厂,37886,-1,1708
942,四川.鲁南厂/0.69kV.#1104机组,0,四川.鲁南厂,37887,-1,1708
943,四川.鲁南厂/0.69kV.#1105机组,0,四川.鲁南厂,37888,-1,1708
944,四川.鲁南厂/0.69kV.#1106机组,0,四川.鲁南厂,37889,-1,1708
945,四川.鲁南厂/0.69kV.#1107机组,0,四川.鲁南厂,37890,-1,1708
946,四川.鲁南厂/0.69kV.#1108机组,0,四川.鲁南厂,37891,-1,1708
947,四川.鲁南厂/0.69kV.#1109机组,0,四川.鲁南厂,37892,-1,1708
948,四川.鲁南厂/0.69kV.#1110机组,0,四川.鲁南厂,37893,-1,1708
949,四川.鲁南厂/0.69kV.#1111机组,0,四川.鲁南厂,37894,-1,1708
950,四川.鲁南厂/0.69kV.#1112机组,0,四川.鲁南厂,37895,-1,1708
951,四川.飞仙关厂/10.5kV.1#机组,10,四川.飞仙关厂,13615,0,1715
952,四川.飞仙关厂/10.5kV.2#机组,10,四川.飞仙关厂,13617,0,1715
953,四川.海子凼厂/10.5kV.1#机组,10,四川.海子凼厂,13669,20,1720
954,四川.海子凼厂/10.5kV.2#机组,10,四川.海子凼厂,13671,20,1720
955,四川.拉马厂/0.69kV.1301#机组,0,四川.拉马厂,37896,-1,1703
956,四川.拉马厂/0.69kV.1302#机组,0,四川.拉马厂,37897,-1,1703
957,四川.拉马厂/0.69kV.1303#机组,0,四川.拉马厂,37898,-1,1703
958,四川.拉马厂/0.69kV.1401#机组,0,四川.拉马厂,37899,-1,1703
959,四川.拉马厂/0.69kV.1402#机组,0,四川.拉马厂,37900,-1,1703
960,四川.拉马厂/0.69kV.1403#机组,0,四川.拉马厂,37901,-1,1703
961,四川.拉马厂/0.69kV.1501#机组,0,四川.拉马厂,37902,-1,1703
962,四川.拉马厂/0.69kV.1502#机组,0,四川.拉马厂,37903,-1,1703
963,四川.拉马厂/0.69kV.1503#机组,0,四川.拉马厂,37904,-1,1703
964,四川.拉马厂/0.69kV.1304#机组,0,四川.拉马厂,37905,-1,1703
965,四川.拉马厂/0.69kV.1305#机组,0,四川.拉马厂,37906,-1,1703
966,四川.拉马厂/0.69kV.1306#机组,0,四川.拉马厂,37907,-1,1703
967,四川.拉马厂/0.69kV.1307#机组,0,四川.拉马厂,37908,-1,1703
968,四川.拉马厂/0.69kV.1308#机组,0,四川.拉马厂,37909,-1,1703
969,四川.拉马厂/0.69kV.1309#机组,0,四川.拉马厂,37910,-1,1703
970,四川.拉马厂/0.69kV.1310#机组,0,四川.拉马厂,37911,-1,1703
971,四川.拉马厂/0.69kV.1404#机组,0,四川.拉马厂,37912,-1,1703
972,四川.拉马厂/0.69kV.1405#机组,0,四川.拉马厂,37913,-1,1703
973,四川.拉马厂/0.69kV.1406#机组,0,四川.拉马厂,37914,-1,1703
974,四川.拉马厂/0.69kV.1407#机组,0,四川.拉马厂,37915,-1,1703
975,四川.拉马厂/0.69kV.1408#机组,0,四川.拉马厂,37916,-1,1703
976,四川.拉马厂/0.69kV.1409#机组,0,四川.拉马厂,37917,-1,1703
977,四川.拉马厂/0.69kV.1410#机组,0,四川.拉马厂,37918,-1,1703
978,四川.拉马厂/0.69kV.1504#机组,0,四川.拉马厂,37919,-1,1703
979,四川.拉马厂/0.69kV.1505#机组,0,四川.拉马厂,37920,-1,1703
980,四川.拉马厂/0.69kV.1506#机组,0,四川.拉马厂,37921,-1,1703
981,四川.拉马厂/0.69kV.1507#机组,0,四川.拉马厂,37922,-1,1703
982,四川.拉马厂/0.69kV.1508#机组,0,四川.拉马厂,37923,-1,1703
983,四川.拉马厂/0.69kV.1509#机组,0,四川.拉马厂,37924,-1,1703
984,四川.拉马厂/0.69kV.1510#机组,0,四川.拉马厂,37925,-1,1703
985,四川.拉马厂/0.69kV.1511#机组,0,四川.拉马厂,37926,-1,1703
986,四川.拉马厂/0.69kV.1512#机组,0,四川.拉马厂,37927,-1,1703
987,四川.拉马厂/0.69kV.1513#机组,0,四川.拉马厂,37928,-1,1703
988,四川.拉马厂/10.5kV.1#SVG等值发电机组,10,四川.拉马厂,24293,0,1702
989,四川.拉马厂/10.5kV.2#SVG等值发电机组,10,四川.拉马厂,24294,0,1702
990,四川.斜卡厂/10.5kV.1#机组,10,四川.斜卡厂,13687,0,1723
991,四川.斜卡厂/10.5kV.2#机组,10,四川.斜卡厂,13689,0,1723
992,四川.斜卡厂/10.5kV.3#机组,10,四川.斜卡厂,13691,-1,1723
993,四川.汉阳厂/10.5kV.1#机组,10,四川.汉阳厂,13736,0,1737
994,四川.汉阳厂/10.5kV.2#机组,10,四川.汉阳厂,13737,0,1737
995,四川.汉阳厂/10.5kV.3#机组,10,四川.汉阳厂,13738,-1,1737
996,四川.三奥厂/10.5kV.1#机组,10,四川.三奥厂,13752,15,1740
997,四川.三奥厂/10.5kV.2#机组,10,四川.三奥厂,13754,15,1740
998,四川.卧罗桥厂/10.5kV.1#机组,10,四川.卧罗桥厂,13780,0,1746
999,四川.卧罗桥厂/10.5kV.2#机组,10,四川.卧罗桥厂,13782,0,1746
1000,四川.登棚沟厂/10.5kV.1#机组,10,四川.登棚沟厂,13806,-1,1754
1001,四川.登棚沟厂/10.5kV.2#机组,10,四川.登棚沟厂,13808,-1,1754
1002,四川.川威余热厂/10.5kV.2#机组,10,四川.川威余热厂,13830,-1,1497
1003,四川.伊达厂/35kV.2#SVG装置,35,四川.伊达厂,37929,-1,1660
1004,四川.伊达厂/35kV.1#SVG装置,35,四川.伊达厂,37930,-1,1660
1005,四川.伊达厂/0.69kV.#1601机组,0,四川.伊达厂,37931,-1,1661
1006,四川.伊达厂/0.69kV.#1602机组,0,四川.伊达厂,37932,-1,1661
1007,四川.伊达厂/0.69kV.#1603机组,0,四川.伊达厂,37933,-1,1661
1008,四川.伊达厂/0.69kV.#1604机组,0,四川.伊达厂,37934,-1,1661
1009,四川.伊达厂/0.69kV.#1605机组,0,四川.伊达厂,37935,-1,1661
1010,四川.伊达厂/0.69kV.#1606机组,0,四川.伊达厂,37936,-1,1661
1011,四川.伊达厂/0.69kV.#1607机组,0,四川.伊达厂,37937,-1,1661
1012,四川.伊达厂/0.69kV.#1608机组,0,四川.伊达厂,37938,-1,1661
1013,四川.伊达厂/0.69kV.#1609机组,0,四川.伊达厂,37939,-1,1661
1014,四川.伊达厂/0.69kV.#1610机组,0,四川.伊达厂,37940,-1,1661
1015,四川.伊达厂/0.69kV.#1611机组,0,四川.伊达厂,37941,-1,1661
1016,四川.伊达厂/0.69kV.#1612机组,0,四川.伊达厂,37942,-1,1661
1017,四川.伊达厂/0.69kV.#1701机组,0,四川.伊达厂,37943,-1,1661
1018,四川.伊达厂/0.69kV.#1702机组,0,四川.伊达厂,37944,-1,1661
1019,四川.伊达厂/0.69kV.#1703机组,0,四川.伊达厂,37945,-1,1661
1020,四川.伊达厂/0.69kV.#1704机组,0,四川.伊达厂,37946,-1,1661
1021,四川.伊达厂/0.69kV.#1705机组,0,四川.伊达厂,37947,-1,1661
1022,四川.伊达厂/0.69kV.#1706机组,0,四川.伊达厂,37948,-1,1661
1023,四川.伊达厂/0.69kV.#1707机组,0,四川.伊达厂,37949,-1,1661
1024,四川.伊达厂/0.69kV.#1708机组,0,四川.伊达厂,37950,-1,1661
1025,四川.伊达厂/0.69kV.#1709机组,0,四川.伊达厂,37951,-1,1661
1026,四川.伊达厂/0.69kV.#1710机组,0,四川.伊达厂,37952,-1,1661
1027,四川.伊达厂/0.69kV.#1711机组,0,四川.伊达厂,37953,-1,1661
1028,四川.伊达厂/0.69kV.#1901机组,0,四川.伊达厂,37954,-1,1661
1029,四川.伊达厂/0.69kV.#1902机组,0,四川.伊达厂,37955,-1,1661
1030,四川.伊达厂/0.69kV.#1903机组,0,四川.伊达厂,37956,-1,1661
1031,四川.伊达厂/0.69kV.#1904机组,0,四川.伊达厂,37957,-1,1661
1032,四川.伊达厂/0.69kV.#1905机组,0,四川.伊达厂,37958,-1,1661
1033,四川.伊达厂/0.69kV.#1906机组,0,四川.伊达厂,37959,-1,1661
1034,四川.伊达厂/0.69kV.#1907机组,0,四川.伊达厂,37960,-1,1661
1035,四川.伊达厂/0.69kV.#1908机组,0,四川.伊达厂,37961,-1,1661
1036,四川.伊达厂/0.69kV.#1909机组,0,四川.伊达厂,37962,-1,1661
1037,四川.伊达厂/0.69kV.#1910机组,0,四川.伊达厂,37963,-1,1661
1038,四川.开坪厂/10.5kV.#1机组,10,四川.开坪厂,13854,26,1761
1039,四川.开坪厂/10.5kV.#2机组,10,四川.开坪厂,13855,26,1761
1040,四川.永宁河厂/10.5kV.#1机组,10,四川.永宁河厂,13903,0,1776
1041,四川.永宁河厂/10.5kV.#2机组,10,四川.永宁河厂,13905,0,1776
1042,四川.甲米河二级厂/10.5kV.#1机组,10,四川.甲米河二级厂,13939,0,1781
1043,四川.甲米河二级厂/10.5kV.#2机组,10,四川.甲米河二级厂,13941,0,1781
1044,四川.甲米河二级厂/10.5kV.#3机组,10,四川.甲米河二级厂,13943,0,1781
1045,四川.甲米河一级厂/10.5kV.#1机组,10,四川.甲米河一级厂,13953,0,1784
1046,四川.甲米河一级厂/10.5kV.#2机组,10,四川.甲米河一级厂,13955,0,1784
1047,四川.甲米河一级厂/10.5kV.#3机组,10,四川.甲米河一级厂,13957,-1,1784
1048,四川.安谷厂/10.5kV.#1机组,13,四川.安谷厂,13979,-1,1787
1049,四川.安谷厂/10.5kV.#2机组,13,四川.安谷厂,13981,0,1787
1050,四川.安谷厂/10.5kV.#3机组,13,四川.安谷厂,13983,0,1787
1051,四川.安谷厂/10.5kV.#4机组,13,四川.安谷厂,13985,-1,1787
1052,四川.安谷厂/10.5kV.#5机组,10,四川.安谷厂,13987,0,1786
1053,四川.长柏厂/10.5kV.#1机组,10,四川.长柏厂,13921,0,1779
1054,四川.长柏厂/10.5kV.#2机组,10,四川.长柏厂,13923,0,1779
1055,西藏.金河厂/6.3kV.#1机组,6,西藏.金河厂,14117,27,1813
1056,西藏.金河厂/6.3kV.#2机组,6,西藏.金河厂,14119,27,1813
1057,西藏.金河厂/6.3kV.#3机组,6,西藏.金河厂,14121,27,1813
1058,西藏.金河厂/6.3kV.#4机组,6,西藏.金河厂,14123,27,1813
1059,四川.广草坪厂/10.5kV.#1机组,10,四川.广草坪厂,14231,16,1829
1060,四川.广草坪厂/10.5kV.#2机组,10,四川.广草坪厂,14233,16,1829
1061,四川.拉拉山厂/10.5kV.#2机组,10,四川.拉拉山厂,14253,0,1832
1062,四川.拉拉山厂/10.5kV.#1机组,10,四川.拉拉山厂,14251,0,1832
1063,四川.哈雅沟厂/10.5kV.1#机组,10,四川.哈雅沟厂,14361,-1,1844
1064,四川.哈雅沟厂/10.5kV.2#机组,10,四川.哈雅沟厂,14363,-1,1844
1065,四川.康托厂/10.5kV.2#机组,10,四川.康托厂,14371,0,1846
1066,四川.康托厂/10.5kV.1#机组,10,四川.康托厂,14369,0,1846
1067,四川.琦丰厂/10.5kV.1#机组,10,四川.琦丰厂,14403,-1,1854
1068,四川.关州厂/13.8kV.1#机组,13,四川.关州厂,14441,0,1870
1069,四川.关州厂/13.8kV.2#机组,13,四川.关州厂,14443,-1,1870
1070,四川.关州厂/13.8kV.3#机组,13,四川.关州厂,14445,0,1870
1071,四川.伊达厂/35kV.3#SVG装置,35,四川.伊达厂,37964,-1,1660
1072,四川.伊达厂/0.69kV.#2201机组,0,四川.伊达厂,37965,-1,1661
1073,四川.伊达厂/0.69kV.#2202机组,0,四川.伊达厂,37966,-1,1661
1074,四川.伊达厂/0.69kV.#2203机组,0,四川.伊达厂,37967,-1,1661
1075,四川.伊达厂/0.69kV.#2204机组,0,四川.伊达厂,37968,-1,1661
1076,四川.伊达厂/0.69kV.#2205机组,0,四川.伊达厂,37969,-1,1661
1077,四川.伊达厂/0.69kV.#2206机组,0,四川.伊达厂,37970,-1,1661
1078,四川.伊达厂/0.69kV.#2207机组,0,四川.伊达厂,37971,-1,1661
1079,四川.伊达厂/0.69kV.#2208机组,0,四川.伊达厂,37972,-1,1661
1080,四川.伊达厂/0.69kV.#2301机组,0,四川.伊达厂,37973,-1,1661
1081,四川.伊达厂/0.69kV.#2302机组,0,四川.伊达厂,37974,-1,1661
1082,四川.伊达厂/0.69kV.#2303机组,0,四川.伊达厂,37975,-1,1661
1083,四川.伊达厂/0.69kV.#2304机组,0,四川.伊达厂,37976,-1,1661
1084,四川.伊达厂/0.69kV.#2305机组,0,四川.伊达厂,37977,-1,1661
1085,四川.伊达厂/0.69kV.#2306机组,0,四川.伊达厂,37978,-1,1661
1086,四川.伊达厂/0.69kV.#2307机组,0,四川.伊达厂,37979,-1,1661
1087,四川.伊达厂/0.69kV.#2308机组,0,四川.伊达厂,37980,-1,1661
1088,四川.伊达厂/0.69kV.#2101机组,0,四川.伊达厂,37981,-1,1661
1089,四川.伊达厂/0.69kV.#2102机组,0,四川.伊达厂,37982,-1,1661
1090,四川.伊达厂/0.69kV.#2103机组,0,四川.伊达厂,37983,-1,1661
1091,四川.伊达厂/0.69kV.#2104机组,0,四川.伊达厂,37984,-1,1661
1092,四川.伊达厂/0.69kV.#2105机组,0,四川.伊达厂,37985,-1,1661
1093,四川.伊达厂/0.69kV.#2106机组,0,四川.伊达厂,37986,-1,1661
1094,四川.伊达厂/0.69kV.#2107机组,0,四川.伊达厂,37987,-1,1661
1095,四川.伊达厂/0.69kV.#2108机组,0,四川.伊达厂,37988,-1,1661
1096,四川.火烈风电厂/35kV.1#SVG装置,35,四川.火烈风电厂,37989,-1,1872
1097,四川.火烈风电厂/35kV.2#SVG装置,35,四川.火烈风电厂,37990,-1,1872
1098,四川.火烈风电厂/0.69kV.#1101机组,0,四川.火烈风电厂,37991,-1,1873
1099,四川.火烈风电厂/0.69kV.#1102机组,0,四川.火烈风电厂,37992,-1,1873
1100,四川.火烈风电厂/0.69kV.#1103机组,0,四川.火烈风电厂,37993,-1,1873
1101,四川.火烈风电厂/0.69kV.#1104机组,0,四川.火烈风电厂,37994,-1,1873
1102,四川.火烈风电厂/0.69kV.#1105机组,0,四川.火烈风电厂,37995,-1,1873
1103,四川.火烈风电厂/0.69kV.#1106机组,0,四川.火烈风电厂,37996,-1,1873
1104,四川.火烈风电厂/0.69kV.#1107机组,0,四川.火烈风电厂,37997,-1,1873
1105,四川.火烈风电厂/0.69kV.#1108机组,0,四川.火烈风电厂,37998,-1,1873
1106,四川.火烈风电厂/0.69kV.#1109机组,0,四川.火烈风电厂,37999,-1,1873
1107,四川.火烈风电厂/0.69kV.#1110机组,0,四川.火烈风电厂,38000,-1,1873
1108,四川.火烈风电厂/0.69kV.#1201机组,0,四川.火烈风电厂,38001,-1,1873
1109,四川.火烈风电厂/0.69kV.#1202机组,0,四川.火烈风电厂,38002,-1,1873
1110,四川.火烈风电厂/0.69kV.#1203机组,0,四川.火烈风电厂,38003,-1,1873
1111,四川.火烈风电厂/0.69kV.#1204机组,0,四川.火烈风电厂,38004,-1,1873
1112,四川.火烈风电厂/0.69kV.#1205机组,0,四川.火烈风电厂,38005,-1,1873
1113,四川.火烈风电厂/0.69kV.#1206机组,0,四川.火烈风电厂,38006,-1,1873
1114,四川.火烈风电厂/0.69kV.#1208机组,0,四川.火烈风电厂,38007,-1,1873
1115,四川.火烈风电厂/0.69kV.#1209机组,0,四川.火烈风电厂,38008,-1,1873
1116,四川.火烈风电厂/0.69kV.#1210机组,0,四川.火烈风电厂,38009,-1,1873
1117,四川.火烈风电厂/0.69kV.#1211机组,0,四川.火烈风电厂,38010,-1,1873
1118,四川.火烈风电厂/0.69kV.#1212机组,0,四川.火烈风电厂,38011,-1,1873
1119,四川.火烈风电厂/0.69kV.#1301机组,0,四川.火烈风电厂,38012,-1,1873
1120,四川.火烈风电厂/0.69kV.#1302机组,0,四川.火烈风电厂,38013,-1,1873
1121,四川.火烈风电厂/0.69kV.#1303机组,0,四川.火烈风电厂,38014,-1,1873
1122,四川.火烈风电厂/0.69kV.#1304机组,0,四川.火烈风电厂,38015,-1,1873
1123,四川.火烈风电厂/0.69kV.#1305机组,0,四川.火烈风电厂,38016,-1,1873
1124,四川.火烈风电厂/0.69kV.#1306机组,0,四川.火烈风电厂,38017,-1,1873
1125,四川.火烈风电厂/0.69kV.#1307机组,0,四川.火烈风电厂,38018,-1,1873
1126,四川.火烈风电厂/0.69kV.#1308机组,0,四川.火烈风电厂,38019,-1,1873
1127,四川.火烈风电厂/0.69kV.#1309机组,0,四川.火烈风电厂,38020,-1,1873
1128,四川.火烈风电厂/0.69kV.#1310机组,0,四川.火烈风电厂,38021,-1,1873
1129,四川.火烈风电厂/0.69kV.#1311机组,0,四川.火烈风电厂,38022,-1,1873
1130,四川.芳地坪厂/0.69kV.#1201机组,0,四川.芳地坪风电厂,38023,-1,1876
1131,四川.芳地坪厂/0.69kV.#1202机组,0,四川.芳地坪风电厂,38024,-1,1876
1132,四川.芳地坪厂/0.69kV.#1203机组,0,四川.芳地坪风电厂,38025,-1,1876
1133,四川.芳地坪厂/0.69kV.#1204机组,0,四川.芳地坪风电厂,38026,-1,1876
1134,四川.芳地坪厂/0.69kV.#1205机组,0,四川.芳地坪风电厂,38027,-1,1876
1135,四川.芳地坪厂/0.69kV.#1206机组,0,四川.芳地坪风电厂,38028,-1,1876
1136,四川.芳地坪厂/0.69kV.#1207机组,0,四川.芳地坪风电厂,38029,-1,1876
1137,四川.芳地坪厂/0.69kV.#1301机组,0,四川.芳地坪风电厂,38030,-1,1876
1138,四川.芳地坪厂/0.69kV.#1302机组,0,四川.芳地坪风电厂,38031,-1,1876
1139,四川.芳地坪厂/0.69kV.#1303机组,0,四川.芳地坪风电厂,38032,-1,1876
1140,四川.芳地坪厂/0.69kV.#1304机组,0,四川.芳地坪风电厂,38033,-1,1876
1141,四川.芳地坪厂/0.69kV.#1305机组,0,四川.芳地坪风电厂,38034,-1,1876
1142,四川.芳地坪厂/0.69kV.#1306机组,0,四川.芳地坪风电厂,38035,-1,1876
1143,四川.芳地坪厂/0.69kV.#1307机组,0,四川.芳地坪风电厂,38036,-1,1876
1144,四川.芳地坪厂/0.69kV.#1308机组,0,四川.芳地坪风电厂,38037,-1,1876
1145,四川.芳地坪厂/0.69kV.#1309机组,0,四川.芳地坪风电厂,38038,-1,1876
1146,四川.芳地坪厂/0.69kV.#1310机组,0,四川.芳地坪风电厂,38039,-1,1876
1147,四川.芳地坪厂/0.69kV.#1311机组,0,四川.芳地坪风电厂,38040,-1,1876
1148,四川.芳地坪厂/0.69kV.#1312机组,0,四川.芳地坪风电厂,38041,-1,1876
1149,四川.芳地坪厂/0.69kV.#1313机组,0,四川.芳地坪风电厂,38042,-1,1876
1150,四川.芳地坪厂/35kV.1#SVG装置,35,四川.芳地坪风电厂,38043,-1,1875
1151,四川.树堡光伏厂/10.5kV.2#SVG等值发电机,10,四川.树堡光伏厂,38044,-1,1675
1152,四川.树堡光伏厂/0.27kV.#16011等值发电机,0,四川.树堡光伏厂,38045,-1,1803
1153,四川.树堡光伏厂/0.27kV.#17011等值发电机,0,四川.树堡光伏厂,38046,-1,1803
1154,四川.树堡光伏厂/0.27kV.#17012等值发电机,0,四川.树堡光伏厂,38047,-1,1803
1155,四川.树堡光伏厂/0.27kV.#17021等值发电机,0,四川.树堡光伏厂,38048,-1,1803
1156,四川.树堡光伏厂/0.27kV.#17022等值发电机,0,四川.树堡光伏厂,38049,-1,1803
1157,四川.树堡光伏厂/0.27kV.#17031等值发电机,0,四川.树堡光伏厂,38050,-1,1803
1158,四川.树堡光伏厂/0.27kV.#17032等值发电机,0,四川.树堡光伏厂,38051,-1,1803
1159,四川.树堡光伏厂/0.27kV.#17041等值发电机,0,四川.树堡光伏厂,38052,-1,1803
1160,四川.树堡光伏厂/0.27kV.#17042等值发电机,0,四川.树堡光伏厂,38053,-1,1803
1161,四川.树堡光伏厂/0.27kV.#17051等值发电机,0,四川.树堡光伏厂,38054,-1,1803
1162,四川.树堡光伏厂/0.27kV.#17052等值发电机,0,四川.树堡光伏厂,38055,-1,1803
1163,四川.树堡光伏厂/0.27kV.#17061等值发电机,0,四川.树堡光伏厂,38056,-1,1803
1164,四川.树堡光伏厂/0.27kV.#17062等值发电机,0,四川.树堡光伏厂,38057,-1,1803
1165,四川.树堡光伏厂/0.27kV.#17071等值发电机,0,四川.树堡光伏厂,38058,-1,1803
1166,四川.树堡光伏厂/0.27kV.#17072等值发电机,0,四川.树堡光伏厂,38059,-1,1803
1167,四川.树堡光伏厂/0.27kV.#17081等值发电机,0,四川.树堡光伏厂,38060,-1,1803
1168,四川.树堡光伏厂/0.27kV.#17082等值发电机,0,四川.树堡光伏厂,38061,-1,1803
1169,四川.树堡光伏厂/0.27kV.#17091等值发电机,0,四川.树堡光伏厂,38062,-1,1803
1170,四川.树堡光伏厂/0.27kV.#17092等值发电机,0,四川.树堡光伏厂,38063,-1,1803
1171,四川.树堡光伏厂/0.27kV.#17101等值发电机,0,四川.树堡光伏厂,38064,-1,1803
1172,四川.树堡光伏厂/0.27kV.#17102等值发电机,0,四川.树堡光伏厂,38065,-1,1803
1173,四川.树堡光伏厂/0.27kV.#16012等值发电机,0,四川.树堡光伏厂,38066,-1,1803
1174,四川.树堡光伏厂/0.27kV.#16021等值发电机,0,四川.树堡光伏厂,38067,-1,1803
1175,四川.树堡光伏厂/0.27kV.#16022等值发电机,0,四川.树堡光伏厂,38068,-1,1803
1176,四川.树堡光伏厂/0.27kV.#16031等值发电机,0,四川.树堡光伏厂,38069,-1,1803
1177,四川.树堡光伏厂/0.27kV.#16032等值发电机,0,四川.树堡光伏厂,38070,-1,1803
1178,四川.树堡光伏厂/0.27kV.#16041等值发电机,0,四川.树堡光伏厂,38071,-1,1803
1179,四川.树堡光伏厂/0.27kV.#16042等值发电机,0,四川.树堡光伏厂,38072,-1,1803
1180,四川.树堡光伏厂/0.27kV.#16051等值发电机,0,四川.树堡光伏厂,38073,-1,1803
1181,四川.树堡光伏厂/0.27kV.#16052等值发电机,0,四川.树堡光伏厂,38074,-1,1803
1182,四川.树堡光伏厂/0.27kV.#16061等值发电机,0,四川.树堡光伏厂,38075,-1,1803
1183,四川.树堡光伏厂/0.27kV.#16062等值发电机,0,四川.树堡光伏厂,38076,-1,1803
1184,四川.树堡光伏厂/0.27kV.#16071等值发电机,0,四川.树堡光伏厂,38077,-1,1803
1185,四川.树堡光伏厂/0.27kV.#16072等值发电机,0,四川.树堡光伏厂,38078,-1,1803
1186,四川.树堡光伏厂/0.27kV.#16081等值发电机,0,四川.树堡光伏厂,38079,-1,1803
1187,四川.树堡光伏厂/0.27kV.#16082等值发电机,0,四川.树堡光伏厂,38080,-1,1803
1188,四川.树堡光伏厂/0.27kV.#16091等值发电机,0,四川.树堡光伏厂,38081,-1,1803
1189,四川.树堡光伏厂/0.27kV.#16092等值发电机,0,四川.树堡光伏厂,38082,-1,1803
1190,四川.树堡光伏厂/0.27kV.#16101等值发电机,0,四川.树堡光伏厂,38083,-1,1803
1191,四川.树堡光伏厂/0.27kV.#16102等值发电机,0,四川.树堡光伏厂,38084,-1,1803
1192,四川.火烈风电厂/0.69kV.#1207机组,0,四川.火烈风电厂,38085,-1,1873
1193,四川.三峰厂/10.5kV.#1机组,10,四川.三峰厂,14546,-1,1894
1194,四川.白乌光伏厂/35kV.1#SVG装置,35,四川.白乌光伏厂,38086,-1,1896
1195,四川.白乌光伏厂/0.315kV.#13011机组,0,四川.白乌光伏厂,38087,-1,1902
1196,四川.白乌光伏厂/0.315kV.#13021机组,0,四川.白乌光伏厂,38088,-1,1902
1197,四川.白乌光伏厂/0.315kV.#13031机组,0,四川.白乌光伏厂,38089,-1,1902
1198,四川.白乌光伏厂/0.315kV.#13041机组,0,四川.白乌光伏厂,38090,-1,1902
1199,四川.白乌光伏厂/0.315kV.#13051机组,0,四川.白乌光伏厂,38091,-1,1902
1200,四川.白乌光伏厂/0.315kV.#13061机组,0,四川.白乌光伏厂,38092,-1,1902
1201,四川.白乌光伏厂/0.315kV.#13071机组,0,四川.白乌光伏厂,38093,-1,1902
1202,四川.白乌光伏厂/0.315kV.#13081机组,0,四川.白乌光伏厂,38094,-1,1902
1203,四川.白乌光伏厂/0.315kV.#13091机组,0,四川.白乌光伏厂,38095,-1,1902
1204,四川.白乌光伏厂/0.315kV.#13101机组,0,四川.白乌光伏厂,38096,-1,1902
1205,四川.白乌光伏厂/0.315kV.#14011机组,0,四川.白乌光伏厂,38097,-1,1902
1206,四川.白乌光伏厂/0.315kV.#14021机组,0,四川.白乌光伏厂,38098,-1,1902
1207,四川.白乌光伏厂/0.315kV.#14031机组,0,四川.白乌光伏厂,38099,-1,1902
1208,四川.白乌光伏厂/0.315kV.#14041机组,0,四川.白乌光伏厂,38100,-1,1902
1209,四川.白乌光伏厂/0.315kV.#14051机组,0,四川.白乌光伏厂,38101,-1,1902
