id,name,volt,point,I_nd,J_nd,I_node,J_node
序号,刀闸名,电压等级,遥信状态,I端物理节点,J端物理节点,I端所在拓扑节点,J端所在拓扑节点
5891,四川.桃乡/220kV.2133刀闸,220,1,601,7057,四川.桃乡.220.4710,四川.桃乡.220.4710
5892,四川.桃乡/220kV.2242刀闸,220,1,602,7058,四川.桃乡.220.4710,四川.桃乡.220.4710
5893,四川.桃乡/220kV.2244刀闸,220,1,603,7059,四川.桃乡.220.4710,四川.桃乡.220.4710
5894,四川.桃乡/220kV.2343刀闸,220,1,601,7061,四川.桃乡.220.4710,四川.桃乡.220.4710
5895,四川.桃乡/220kV.2344刀闸,220,1,603,7060,四川.桃乡.220.4710,四川.桃乡.220.4710
5896,四川.桃乡/500kV.50111刀闸,500,1,606,7062,四川.桃乡.500.4706,四川.桃乡.500.4706
5897,四川.桃乡/500kV.50112刀闸,500,1,7063,19096,四川.桃乡.500.4706,四川.桃乡.500.4706
5898,四川.桃乡/500kV.50121刀闸,500,1,19096,7064,四川.桃乡.500.4706,四川.桃乡.500.4706
5899,四川.桃乡/500kV.50122刀闸,500,1,7065,19097,四川.桃乡.500.4706,四川.桃乡.500.4706
5900,四川.桃乡/500kV.50211刀闸,500,1,606,7066,四川.桃乡.500.4706,四川.桃乡.500.4706
5901,四川.桃乡/500kV.50212刀闸,500,1,7067,19098,四川.桃乡.500.4706,四川.桃乡.500.4706
5902,四川.桃乡/500kV.50221刀闸,500,1,19098,7068,四川.桃乡.500.4706,四川.桃乡.500.4706
5903,四川.桃乡/500kV.50222刀闸,500,1,7069,19099,四川.桃乡.500.4706,四川.桃乡.500.4706
5904,四川.桃乡/500kV.50231刀闸,500,1,19099,7070,四川.桃乡.500.4706,四川.桃乡.500.4706
5905,四川.桃乡/500kV.50232刀闸,500,1,7071,605,四川.桃乡.500.4706,四川.桃乡.500.4706
5906,四川.桃乡/500kV.50321刀闸,500,1,19100,7072,四川.桃乡.500.4706,四川.桃乡.500.4706
5907,四川.桃乡/500kV.50322刀闸,500,1,7073,19101,四川.桃乡.500.4706,四川.桃乡.500.4706
5908,四川.桃乡/500kV.50331刀闸,500,1,19101,7074,四川.桃乡.500.4706,四川.桃乡.500.4706
5909,四川.桃乡/500kV.50332刀闸,500,1,7075,605,四川.桃乡.500.4706,四川.桃乡.500.4706
5910,四川.桃乡/500kV.50411刀闸,500,1,606,7076,四川.桃乡.500.4706,四川.桃乡.500.4706
5911,四川.桃乡/500kV.50412刀闸,500,1,7077,19102,四川.桃乡.500.4706,四川.桃乡.500.4706
5912,四川.桃乡/500kV.50421刀闸,500,1,19102,7078,四川.桃乡.500.4706,四川.桃乡.500.4706
5913,四川.桃乡/500kV.50422刀闸,500,1,7079,19103,四川.桃乡.500.4706,四川.桃乡.500.4706
5914,四川.桃乡/500kV.50431刀闸,500,1,19103,7080,四川.桃乡.500.4706,四川.桃乡.500.4706
5915,四川.桃乡/500kV.50432刀闸,500,1,7081,605,四川.桃乡.500.4706,四川.桃乡.500.4706
5916,四川.桃乡/500kV.50511刀闸,500,1,606,7082,四川.桃乡.500.4706,四川.桃乡.500.4706
5917,四川.普光/220kV.2131刀闸,220,1,596,6678,四川.普光.220.4091,四川.普光.220.4091
5918,四川.普光/220kV.2133刀闸,220,1,595,6677,四川.普光.220.4091,四川.普光.220.4091
5919,四川.普光/220kV.2511刀闸,220,1,6680,596,四川.普光.220.4091,四川.普光.220.4091
5920,四川.普光/220kV.2516刀闸,220,1,19104,6679,四川.普光.220.4091,四川.普光.220.4091
5921,四川.普光/220kV.2523刀闸,220,1,6682,595,四川.普光.220.4091,四川.普光.220.4091
5922,四川.普光/220kV.2526刀闸,220,1,19105,6681,四川.普光.220.4091,四川.普光.220.4091
5923,四川.城南/220kV.2011刀闸,220,1,673,6787,四川.城南.220.4696,四川.城南.220.4696
5924,四川.城南/220kV.2012刀闸,220,0,672,6787,四川.城南.220.4696,四川.城南.220.4696
5925,四川.城南/220kV.2016刀闸,220,1,6788,19106,四川.城南.220.4696,四川.城南.220.4696
5926,四川.城南/220kV.2021刀闸,220,0,673,6789,四川.城南.220.4696,四川.城南.220.4696
5927,四川.城南/220kV.2022刀闸,220,1,672,6789,四川.城南.220.4696,四川.城南.220.4696
5928,四川.城南/220kV.2026刀闸,220,1,6790,19107,四川.城南.220.4696,四川.城南.220.4696
5929,四川.城南/220kV.2121刀闸,220,1,6791,673,四川.城南.220.4696,四川.城南.220.4696
5930,四川.城南/220kV.2122刀闸,220,1,6792,672,四川.城南.220.4696,四川.城南.220.4696
5931,四川.城南/220kV.2611刀闸,220,1,6794,673,四川.城南.220.4696,四川.城南.220.4696
5932,四川.城南/220kV.2612刀闸,220,0,6794,672,四川.城南.220.4696,四川.城南.220.4696
5933,四川.城南/220kV.2616刀闸,220,1,19108,6793,四川.城南.220.4696,四川.城南.220.4696
5934,四川.城南/220kV.2621刀闸,220,0,6796,673,四川.城南.220.4696,四川.城南.220.4696
5935,四川.城南/220kV.2622刀闸,220,1,6796,672,四川.城南.220.4696,四川.城南.220.4696
5936,四川.城南/220kV.2626刀闸,220,1,19109,6795,四川.城南.220.4696,四川.城南.220.4696
5937,四川.城南/220kV.2631刀闸,220,1,6798,673,四川.城南.220.4696,四川.城南.220.4696
5938,四川.城南/220kV.2632刀闸,220,0,6798,672,四川.城南.220.4696,四川.城南.220.4696
5939,四川.桃乡/500kV.50512刀闸,500,1,7083,19110,四川.桃乡.500.4706,四川.桃乡.500.4706
5940,四川.桃乡/500kV.50531刀闸,500,1,19110,7084,四川.桃乡.500.4706,四川.桃乡.500.4706
5941,四川.桃乡/500kV.50532刀闸,500,1,7085,605,四川.桃乡.500.4706,四川.桃乡.500.4706
5942,四川.桃乡/500kV.50611刀闸,500,1,606,7086,四川.桃乡.500.4706,四川.桃乡.500.4706
5943,四川.桃乡/500kV.50612刀闸,500,1,7087,19111,四川.桃乡.500.4706,四川.桃乡.500.4706
5944,四川.桃乡/500kV.50621刀闸,500,1,19111,7088,四川.桃乡.500.4706,四川.桃乡.500.4706
5945,四川.桃乡/500kV.50622刀闸,500,1,7089,19112,四川.桃乡.500.4706,四川.桃乡.500.4706
5946,四川.桃乡/500kV.50631刀闸,500,1,19112,7090,四川.桃乡.500.4706,四川.桃乡.500.4706
5947,四川.桃乡/500kV.50632刀闸,500,1,7091,605,四川.桃乡.500.4706,四川.桃乡.500.4706
5948,四川.桃乡/500kV.50821刀闸,500,1,19113,7092,四川.桃乡.500.4706,四川.桃乡.500.4706
5949,四川.桃乡/500kV.50822刀闸,500,1,7093,19114,四川.桃乡.500.4706,四川.桃乡.500.4706
5950,四川.桃乡/500kV.50831刀闸,500,1,19114,7094,四川.桃乡.500.4706,四川.桃乡.500.4706
5951,四川.桃乡/500kV.50832刀闸,500,1,7095,605,四川.桃乡.500.4706,四川.桃乡.500.4706
5952,四川.桃乡/66kV.6016刀闸,60,1,19115,7096,四川.桃乡.60.4712,四川.桃乡.60.4712
5953,四川.桃乡/66kV.6026刀闸,60,1,19116,7097,四川.桃乡.60.4713,四川.桃乡.60.4713
5954,四川.桃乡/66kV.6111刀闸,60,1,7099,608,四川.桃乡.60.4712,四川.桃乡.60.4712
5955,四川.桃乡/66kV.6121刀闸,60,1,7101,608,四川.桃乡.60.4712,四川.桃乡.60.4712
5956,四川.桃乡/66kV.6131刀闸,60,1,7103,608,四川.桃乡.60.4712,四川.桃乡.60.4712
5957,四川.桃乡/66kV.6141刀闸,60,1,7105,608,四川.桃乡.60.4712,四川.桃乡.60.4712
5958,四川.桃乡/66kV.6151刀闸,60,0,7107,608,四川.桃乡.60.nd7107,四川.桃乡.60.4712
5959,四川.桃乡/66kV.6161刀闸,60,0,7109,608,四川.桃乡.60.nd7109,四川.桃乡.60.4712
5960,四川.桃乡/66kV.6171刀闸,60,0,608,7110,四川.桃乡.60.4712,四川.桃乡.60.nd7110
5961,四川.桃乡/66kV.6181刀闸,60,1,608,7112,四川.桃乡.60.4712,四川.桃乡.60.4712
5962,四川.桃乡/66kV.6191刀闸,60,1,608,7114,四川.桃乡.60.4712,四川.桃乡.60.4712
5963,四川.桃乡/66kV.6211刀闸,60,1,7117,607,四川.桃乡.60.4713,四川.桃乡.60.4713
5964,四川.桃乡/66kV.6221刀闸,60,1,7119,607,四川.桃乡.60.4713,四川.桃乡.60.4713
5965,四川.桃乡/66kV.6231刀闸,60,1,7121,607,四川.桃乡.60.4713,四川.桃乡.60.4713
5966,四川.桃乡/66kV.6241刀闸,60,1,7123,607,四川.桃乡.60.4713,四川.桃乡.60.4713
5967,四川.桃乡/66kV.6251刀闸,60,1,7125,607,四川.桃乡.60.4713,四川.桃乡.60.4713
5968,四川.桃乡/66kV.6261刀闸,60,1,7127,607,四川.桃乡.60.4713,四川.桃乡.60.4713
5969,四川.桃乡/66kV.6271刀闸,60,0,607,7128,四川.桃乡.60.4713,四川.桃乡.60.nd7128
5970,四川.桃乡/66kV.6281刀闸,60,1,607,7130,四川.桃乡.60.4713,四川.桃乡.60.4713
5971,四川.桃乡/66kV.6291刀闸,60,1,607,7132,四川.桃乡.60.4713,四川.桃乡.60.4713
5972,四川.震东/220kV.2641刀闸,220,0,7231,587,四川.震东.220.4660,四川.震东.220.4660
5973,四川.震东/220kV.2642刀闸,220,1,7231,586,四川.震东.220.4660,四川.震东.220.4660
5974,四川.震东/220kV.2646刀闸,220,1,19117,7230,四川.震东.220.4660,四川.震东.220.4660
5975,四川.斑竹园/220kV.2011刀闸,220,0,619,7318,四川.斑竹园.220.4201,四川.斑竹园.220.nd7318
5976,四川.斑竹园/220kV.2012刀闸,220,0,618,7318,四川.斑竹园.220.4201,四川.斑竹园.220.nd7318
5977,四川.斑竹园/220kV.2016刀闸,220,0,7319,19118,四川.斑竹园.220.nd7319,四川.斑竹园.220.nd19118
5978,四川.斑竹园/220kV.2021刀闸,220,0,619,7320,四川.斑竹园.220.4201,四川.斑竹园.220.4201
5979,四川.斑竹园/220kV.2022刀闸,220,1,618,7320,四川.斑竹园.220.4201,四川.斑竹园.220.4201
5980,四川.斑竹园/220kV.2026刀闸,220,1,7321,19119,四川.斑竹园.220.4201,四川.斑竹园.220.4201
5981,四川.斑竹园/220kV.2031刀闸,220,1,619,7322,四川.斑竹园.220.4201,四川.斑竹园.220.4201
5982,四川.斑竹园/220kV.2032刀闸,220,0,618,7322,四川.斑竹园.220.4201,四川.斑竹园.220.4201
5983,四川.斑竹园/220kV.2036刀闸,220,1,7323,19120,四川.斑竹园.220.4201,四川.斑竹园.220.4201
5984,四川.斑竹园/220kV.2121刀闸,220,1,619,8711,四川.斑竹园.220.4201,四川.斑竹园.220.4201
5985,四川.斑竹园/220kV.2122刀闸,220,1,618,8710,四川.斑竹园.220.4201,四川.斑竹园.220.4201
5986,四川.斑竹园/220kV.2611刀闸,220,1,7325,619,四川.斑竹园.220.4201,四川.斑竹园.220.4201
5987,四川.城南/220kV.2636刀闸,220,1,19121,6797,四川.城南.220.4696,四川.城南.220.4696
5988,四川.城南/220kV.2641刀闸,220,0,6800,673,四川.城南.220.4696,四川.城南.220.4696
5989,四川.城南/220kV.2642刀闸,220,1,6800,672,四川.城南.220.4696,四川.城南.220.4696
5990,四川.城南/220kV.2646刀闸,220,1,19122,6799,四川.城南.220.4696,四川.城南.220.4696
5991,四川.城南/220kV.2651刀闸,220,0,6802,673,四川.城南.220.nd6802,四川.城南.220.4696
5992,四川.城南/220kV.2652刀闸,220,0,6802,672,四川.城南.220.nd6802,四川.城南.220.4696
5993,四川.城南/220kV.2656刀闸,220,0,19123,6801,四川.城南.220.nd19123,四川.城南.220.nd6801
5994,四川.城南/220kV.2661刀闸,220,0,6804,673,四川.城南.220.nd6804,四川.城南.220.4696
5995,四川.城南/220kV.2662刀闸,220,0,6804,672,四川.城南.220.nd6804,四川.城南.220.4696
5996,四川.城南/220kV.2666刀闸,220,0,19124,6803,四川.城南.220.nd19124,四川.城南.220.nd6803
5997,四川.渠县/220kV.2652刀闸,220,0,6770,678,四川.渠县.220.4117,四川.渠县.220.4117
5998,四川.渠县/220kV.2656刀闸,220,1,19125,6769,四川.渠县.220.4117,四川.渠县.220.4117
5999,四川.资阳/220kV.2011刀闸,220,1,611,7134,西南.资阳站.220.4746,西南.资阳站.220.4746
6000,四川.资阳/220kV.2012刀闸,220,0,610,7134,西南.资阳站.220.4746,西南.资阳站.220.4746
6001,四川.资阳/220kV.2016刀闸,220,1,7135,19126,西南.资阳站.220.4746,西南.资阳站.220.4746
6002,四川.资阳/220kV.2033刀闸,220,1,609,7136,西南.资阳站.220.4746,西南.资阳站.220.4746
6003,四川.资阳/220kV.2034刀闸,220,0,610,7136,西南.资阳站.220.4746,西南.资阳站.220.4746
6004,四川.资阳/220kV.2036刀闸,220,1,7137,19127,西南.资阳站.220.4746,西南.资阳站.220.4746
6005,四川.资阳/220kV.2121刀闸,220,1,611,7139,西南.资阳站.220.4746,西南.资阳站.220.4746
6006,四川.资阳/220kV.2122刀闸,220,1,610,7138,西南.资阳站.220.4746,西南.资阳站.220.4746
6007,四川.资阳/220kV.2131刀闸,220,1,611,7140,西南.资阳站.220.4746,西南.资阳站.220.4746
6008,四川.资阳/220kV.2133刀闸,220,1,609,7141,西南.资阳站.220.4746,西南.资阳站.220.4746
6009,四川.资阳/220kV.2242刀闸,220,1,35074,35075,西南.资阳站.220.nd35074,西南.资阳站.220.nd35075
6010,四川.资阳/220kV.2244刀闸,220,1,35076,35077,西南.资阳站.220.nd35076,西南.资阳站.220.nd35077
6011,四川.资阳/220kV.2343刀闸,220,1,7142,609,西南.资阳站.220.4746,西南.资阳站.220.4746
6012,四川.资阳/220kV.2344刀闸,220,1,7143,610,西南.资阳站.220.4746,西南.资阳站.220.4746
6013,四川.资阳/35kV.3016刀闸,35,1,19128,7144,西南.资阳站.35.4761,西南.资阳站.35.4761
6014,四川.资阳/35kV.3036刀闸,35,1,19129,7145,西南.资阳站.35.4762,西南.资阳站.35.4762
6015,四川.资阳/35kV.3111刀闸,35,1,7146,613,西南.资阳站.35.4761,西南.资阳站.35.4761
6016,四川.资阳/35kV.3121刀闸,35,1,7148,613,西南.资阳站.35.4761,西南.资阳站.35.4761
6017,四川.资阳/35kV.3131刀闸,35,1,7151,613,西南.资阳站.35.4761,西南.资阳站.35.4761
6018,四川.资阳/35kV.3141刀闸,35,1,7153,613,西南.资阳站.35.4761,西南.资阳站.35.4761
6019,四川.资阳/35kV.3151刀闸,35,1,7155,613,西南.资阳站.35.4761,西南.资阳站.35.4761
6020,四川.资阳/35kV.3161刀闸,35,1,7157,613,西南.资阳站.35.4761,西南.资阳站.35.4761
6021,四川.资阳/35kV.3171刀闸,35,1,7158,613,西南.资阳站.35.4761,西南.资阳站.35.4761
6022,四川.资阳/35kV.3311刀闸,35,1,7161,612,西南.资阳站.35.4762,西南.资阳站.35.4762
6023,四川.资阳/35kV.3321刀闸,35,1,7163,612,西南.资阳站.35.4762,西南.资阳站.35.4762
6024,四川.资阳/35kV.3341刀闸,35,1,7167,612,西南.资阳站.35.4762,西南.资阳站.35.4762
6025,四川.资阳/35kV.3351刀闸,35,1,612,7168,西南.资阳站.35.4762,西南.资阳站.35.4762
6026,四川.资阳/35kV.3361刀闸,35,0,612,7170,西南.资阳站.35.4762,西南.资阳站.35.nd7170
6027,四川.斑竹园/220kV.2612刀闸,220,0,7325,618,四川.斑竹园.220.4201,四川.斑竹园.220.4201
6028,四川.斑竹园/220kV.2616刀闸,220,1,19130,7324,四川.斑竹园.220.4201,四川.斑竹园.220.4201
6029,四川.斑竹园/220kV.2621刀闸,220,0,7327,619,四川.斑竹园.220.4201,四川.斑竹园.220.4201
6030,四川.斑竹园/220kV.2622刀闸,220,1,7327,618,四川.斑竹园.220.4201,四川.斑竹园.220.4201
6031,四川.斑竹园/220kV.2626刀闸,220,1,19131,7326,四川.斑竹园.220.4201,四川.斑竹园.220.4201
6032,四川.斑竹园/220kV.2631刀闸,220,0,7329,619,四川.斑竹园.220.4201,四川.斑竹园.220.4201
6033,四川.斑竹园/220kV.2632刀闸,220,1,7329,618,四川.斑竹园.220.4201,四川.斑竹园.220.4201
6034,四川.斑竹园/220kV.2636刀闸,220,1,19132,7328,四川.斑竹园.220.4201,四川.斑竹园.220.4201
6035,四川.斑竹园/220kV.2641刀闸,220,1,7331,619,四川.斑竹园.220.4201,四川.斑竹园.220.4201
6036,四川.斑竹园/220kV.2642刀闸,220,0,7331,618,四川.斑竹园.220.4201,四川.斑竹园.220.4201
6037,四川.斑竹园/220kV.2646刀闸,220,1,19133,7330,四川.斑竹园.220.4201,四川.斑竹园.220.4201
6038,四川.斑竹园/220kV.2651刀闸,220,0,7333,619,四川.斑竹园.220.nd7333,四川.斑竹园.220.4201
6039,四川.斑竹园/220kV.2652刀闸,220,0,7333,618,四川.斑竹园.220.nd7333,四川.斑竹园.220.4201
6040,四川.斑竹园/220kV.2656刀闸,220,0,19134,7332,四川.斑竹园.220.nd19134,四川.斑竹园.220.nd7332
6041,四川.斑竹园/220kV.2661刀闸,220,1,7335,619,四川.斑竹园.220.4201,四川.斑竹园.220.4201
6042,四川.斑竹园/220kV.2662刀闸,220,0,7335,618,四川.斑竹园.220.4201,四川.斑竹园.220.4201
6043,四川.斑竹园/220kV.2666刀闸,220,1,19135,7334,四川.斑竹园.220.4201,四川.斑竹园.220.4201
6044,四川.斑竹园/220kV.2671刀闸,220,0,7337,619,四川.斑竹园.220.nd7337,四川.斑竹园.220.4201
6045,四川.斑竹园/220kV.2672刀闸,220,0,7337,618,四川.斑竹园.220.nd7337,四川.斑竹园.220.4201
6046,四川.斑竹园/220kV.2676刀闸,220,0,19136,7336,四川.斑竹园.220.nd19136,四川.斑竹园.220.nd7336
6047,四川.斑竹园/220kV.2681刀闸,220,0,7339,619,四川.斑竹园.220.4201,四川.斑竹园.220.4201
6048,四川.斑竹园/220kV.2682刀闸,220,1,7339,618,四川.斑竹园.220.4201,四川.斑竹园.220.4201
6049,四川.斑竹园/220kV.2686刀闸,220,1,19137,7338,四川.斑竹园.220.4201,四川.斑竹园.220.4201
6050,四川.保宁/220kV.2021刀闸,220,1,105,7340,四川.保宁.220.531,四川.保宁.220.531
6051,四川.保宁/220kV.2022刀闸,220,0,106,7340,四川.保宁.220.531,四川.保宁.220.531
6052,四川.保宁/220kV.2025刀闸,220,0,824,19138,四川.保宁.220.nd824,四川.保宁.220.531
6053,四川.保宁/220kV.2026刀闸,220,1,7341,19138,四川.保宁.220.531,四川.保宁.220.531
6054,四川.北荆坝/220kV.2021刀闸,220,0,103,7342,四川.北荆坝.220.552,四川.北荆坝.220.552
6055,四川.北荆坝/220kV.2022刀闸,220,1,104,7342,四川.北荆坝.220.552,四川.北荆坝.220.552
6056,四川.北荆坝/220kV.2026刀闸,220,1,7343,19139,四川.北荆坝.220.552,四川.北荆坝.220.552
6057,四川.草池/220kV.2011刀闸,220,1,621,7344,四川.草池.220.4212,四川.草池.220.4212
6058,四川.草池/220kV.2012刀闸,220,0,620,7344,四川.草池.220.4212,四川.草池.220.4212
6059,四川.草池/220kV.2016刀闸,220,1,7345,19140,四川.草池.220.4212,四川.草池.220.4212
6060,四川.草池/220kV.2121刀闸,220,1,621,7347,四川.草池.220.4212,四川.草池.220.4212
6061,四川.草池/220kV.2122刀闸,220,1,620,7346,四川.草池.220.4212,四川.草池.220.4212
6062,四川.草池/220kV.2611刀闸,220,1,7349,621,四川.草池.220.4212,四川.草池.220.4212
6063,四川.草池/220kV.2612刀闸,220,0,7349,620,四川.草池.220.4212,四川.草池.220.4212
6064,四川.渠县/220kV.2661刀闸,220,0,6772,679,四川.渠县.220.4117,四川.渠县.220.4117
6065,四川.渠县/220kV.2662刀闸,220,1,6772,678,四川.渠县.220.4117,四川.渠县.220.4117
6066,四川.渠县/220kV.2666刀闸,220,1,19141,6771,四川.渠县.220.4117,四川.渠县.220.4117
6067,四川.渠县/220kV.2671刀闸,220,1,6774,679,四川.渠县.220.4117,四川.渠县.220.4117
6068,四川.渠县/220kV.2672刀闸,220,1,6774,678,四川.渠县.220.4117,四川.渠县.220.4117
6069,四川.渠县/220kV.2676刀闸,220,1,19142,6773,四川.渠县.220.nd19142,四川.渠县.220.nd6773
6070,四川.渠县/220kV.2681刀闸,220,1,6776,679,四川.渠县.220.4117,四川.渠县.220.4117
