component_id,component_name,volt,sub_name,nd,island,sub_id
序号,并补名,电压等级,,物理节点,电气岛号,厂站索引
59,四川.东坡/35kV.2-2#电抗器,35,四川.东坡,3034,0,95
60,四川.东坡/35kV.2-3#电抗器,35,四川.东坡,3036,0,95
61,四川.洪沟/500kV.普洪一线电抗器,500,西南.洪沟站,17880,0,127
62,四川.洪沟/500kV.普洪二线电抗器,500,西南.洪沟站,17883,0,127
63,四川.洪沟/35kV.1-1#电抗器,35,西南.洪沟站,3363,0,126
64,四川.洪沟/35kV.1-2#电抗器,35,西南.洪沟站,3365,0,126
65,四川.洪沟/35kV.1-3#电抗器,35,西南.洪沟站,3367,0,126
66,四川.洪沟/35kV.1-4#电抗器,35,西南.洪沟站,3369,0,126
67,四川.洪沟/35kV.1-1#电容器,35,西南.洪沟站,3374,0,126
68,四川.洪沟/35kV.1-2#电容器,35,西南.洪沟站,3376,0,126
69,四川.洪沟/35kV.1-3#电容器,35,西南.洪沟站,3378,0,126
70,四川.洪沟/35kV.1-4#电容器,35,西南.洪沟站,3380,0,126
71,四川.黄岩/35kV.2-1#电抗器,35,西南.黄岩站,3468,-1,134
72,四川.黄岩/35kV.2-2#电抗器,35,西南.黄岩站,3470,-1,134
73,四川.尖山/35kV.1#电抗器,35,四川.尖山,3588,0,143
74,四川.尖山/35kV.2#电抗器,35,四川.尖山,3590,0,143
75,四川.尖山/35kV.1#电容器,35,四川.尖山,3592,0,143
76,四川.尖山/35kV.2#电容器,35,四川.尖山,3594,0,143
77,四川.尖山/35kV.3#电抗器,35,四川.尖山,3596,0,143
78,四川.尖山/35kV.4#电抗器,35,四川.尖山,3598,0,143
79,四川.尖山/35kV.3#电容器,35,四川.尖山,3600,0,143
80,四川.龙王/35kV.1-1#电抗器,35,四川.龙王,4029,0,175
81,四川.龙王/35kV.1-2#电抗器,35,四川.龙王,4031,0,175
82,四川.龙王/35kV.1-3#电抗器,35,四川.龙王,4041,0,175
83,四川.龙王/35kV.1-1#电容器,35,四川.龙王,4032,0,175
84,四川.龙王/35kV.1-2#电容器,35,四川.龙王,4034,0,175
85,四川.龙王/35kV.1-3#电容器,35,四川.龙王,4036,0,175
86,四川.龙王/35kV.1-4#电容器,35,四川.龙王,4038,0,175
87,四川.龙王/35kV.2-1#电抗器,35,四川.龙王,4043,0,175
88,四川.龙王/35kV.2-2#电抗器,35,四川.龙王,4045,0,175
89,四川.龙王/35kV.2-3#电抗器,35,四川.龙王,4055,0,175
90,四川.龙王/35kV.2-1#电容器,35,四川.龙王,4046,0,175
91,四川.龙王/35kV.2-2#电容器,35,四川.龙王,4048,0,175
92,四川.龙王/35kV.2-3#电容器,35,四川.龙王,4050,0,175
93,四川.龙王/35kV.2-4#电容器,35,四川.龙王,4052,0,175
94,四川.南充/35kV.1-1#电抗器,35,四川.南充,4281,0,190
95,四川.南充/35kV.1-2#电抗器,35,四川.南充,4283,0,190
96,四川.南充/35kV.1-3#电抗器,35,四川.南充,4285,0,190
97,西南.普提站/500kV.百普线线路高抗,500,西南.普提站,18255,0,201
98,西南.普提站/500kV.榄普二线线路高抗,500,西南.普提站,18249,0,201
99,四川.普提/35kV.2-1#电抗器,35,西南.普提站,50414,-1,200
100,四川.普提/35kV.2-2#电抗器,35,西南.普提站,4443,-1,200
101,四川.普提/35kV.2-3#电抗器,35,西南.普提站,4445,-1,200
102,四川.普提/35kV.2-4#电抗器,35,西南.普提站,4447,-1,200
103,四川.石板箐/35kV.2#电抗器,35,西南.石板箐站,4588,0,210
104,四川.石板箐/35kV.3#电抗器,35,西南.石板箐站,4590,0,210
105,四川.石板箐/35kV.4#电抗器,35,西南.石板箐站,4592,-1,210
106,四川.石板箐/35kV.5#电抗器,35,西南.石板箐站,4594,-1,210
107,四川.石板箐/35kV.6#电抗器,35,西南.石板箐站,4596,-1,210
108,四川.石棉/500kV.九石一线电抗器,500,四川.石棉,18327,0,214
109,四川.石棉/500kV.九石二线电抗器,500,四川.石棉,18330,0,214
110,四川.石棉/35kV.1-1#电抗器,35,四川.石棉,4637,-1,213
111,四川.石棉/35kV.2-1#电抗器,35,四川.石棉,4639,-1,213
112,四川.蜀州/500kV.雅蜀一线电抗器,500,四川.蜀州,20587,0,217
113,四川.蜀州/500kV.雅蜀二线电抗器,500,四川.蜀州,20588,0,217
114,四川.谭家湾/35kV.1-1#电抗器,35,西南.谭家湾站,4876,0,231
115,四川.谭家湾/35kV.1-2#电抗器,35,西南.谭家湾站,4878,0,231
116,四川.谭家湾/35kV.1-3#电抗器,35,西南.谭家湾站,4880,0,231
117,四川.谭家湾/35kV.1-2#电容器,35,西南.谭家湾站,4884,0,231
118,四川.谭家湾/35kV.2-1#电抗器,35,西南.谭家湾站,4888,0,231
119,四川.雅安/500kV.石雅一线电抗器,500,四川.雅安,18587,0,273
120,四川.雅安/500kV.石雅二线电抗器,500,四川.雅安,18584,0,273
121,四川.雅安/35kV.2-1#电抗器,35,四川.雅安,5335,0,272
122,四川.临巴厂/500kV.巴南线电抗器,500,四川.临巴厂,18067,0,168
123,四川.丹景/35kV.1-1#电抗器,35,四川.丹景,2902,0,87
124,四川.丹景/35kV.1-1#电容器,35,四川.丹景,2904,0,87
125,四川.丹景/35kV.1-2#电抗器,35,四川.丹景,2906,0,87
126,四川.丹景/35kV.1-2#电容器,35,四川.丹景,2908,0,87
127,四川.丹景/35kV.1-3#电抗器,35,四川.丹景,50415,-1,87
128,四川.丹景/35kV.2-1#电抗器,35,四川.丹景,2910,0,87
129,四川.丹景/35kV.2-1#电容器,35,四川.丹景,2912,0,87
130,四川.丹景/35kV.2-2#电抗器,35,四川.丹景,2914,0,87
131,四川.丹景/35kV.2-2#电容器,35,四川.丹景,2916,0,87
132,四川.丹景/35kV.2-3#电抗器,35,四川.丹景,50416,-1,87
133,四川.东坡/35kV.1-1#电容器,35,四川.东坡,3014,-1,95
134,四川.东坡/35kV.1-2#电容器,35,四川.东坡,3016,-1,95
135,四川.九龙/35kV.1-1#电抗器,35,四川.九龙,3798,-1,158
136,四川.九龙/35kV.1-2#电抗器,35,四川.九龙,3800,-1,158
137,四川.九龙/35kV.2-1#电抗器,35,四川.九龙,3802,-1,158
138,四川.九龙/35kV.2-2#电抗器,35,四川.九龙,3804,-1,158
139,四川.泸州/35kV.1-1#电抗器,35,西南.泸州站,5744,0,314
140,四川.泸州/35kV.1-3#电抗器,35,西南.泸州站,5748,0,314
141,四川.泸州/35kV.1-1#电容器,35,西南.泸州站,5740,0,314
142,四川.泸州/35kV.1-2#电容器,35,西南.泸州站,5742,0,314
143,四川.泸州/35kV.2-1#电容器,35,西南.泸州站,5750,0,314
144,四川.泸州/35kV.2-2#电容器,35,西南.泸州站,5752,0,314
145,四川.泸州/35kV.2-1#电抗器,35,西南.泸州站,5754,0,314
146,四川.泸州/35kV.2-2#电抗器,35,西南.泸州站,5756,0,314
147,四川.泸州/35kV.2-3#电抗器,35,西南.泸州站,5758,0,314
148,四川.茂县/35kV.1-1#电抗器,35,四川.茂县,4154,0,182
149,四川.茂县/35kV.2-1#电抗器,35,四川.茂县,4156,-1,182
150,四川.茂县/500kV.茂谭一线电抗器,500,四川.茂县,18157,0,180
151,四川.茂县/500kV.茂谭二线电抗器,500,四川.茂县,18160,0,180
152,西南.南天站/500kV.普天线线路高抗,500,国调.南天站,18223,0,192
153,四川.南天/35kV.2-1#电抗器,35,国调.南天站,4336,0,193
154,四川.南天/35kV.2-2#电抗器,35,国调.南天站,4338,0,193
155,四川.南天/35kV.2-3#电抗器,35,国调.南天站,4340,0,193
156,四川.南天/35kV.2-1#电容器,35,国调.南天站,4342,0,193
157,四川.南天/35kV.2-2#电容器,35,国调.南天站,4344,0,193
158,四川.南充/500kV.南谭二线电抗器,500,四川.南充,18205,0,57
159,四川.蜀州/35kV.1-1#电抗器,35,四川.蜀州,4714,0,219
160,四川.蜀州/35kV.1-2#电抗器,35,四川.蜀州,4716,0,219
161,四川.蜀州/35kV.1-3#电抗器,35,四川.蜀州,4718,0,219
162,四川.蜀州/35kV.1-1#电容器,35,四川.蜀州,4720,0,219
163,四川.蜀州/35kV.1-2#电容器,35,四川.蜀州,4722,0,219
164,四川.谭家湾/35kV.1-1#电容器,35,西南.谭家湾站,4882,0,231
165,四川.谭家湾/35kV.2-2#电抗器,35,西南.谭家湾站,4890,0,231
166,四川.谭家湾/35kV.2-3#电抗器,35,西南.谭家湾站,4892,0,231
167,四川.谭家湾/35kV.2-1#电容器,35,西南.谭家湾站,4894,0,231
168,四川.谭家湾/35kV.2-2#电容器,35,西南.谭家湾站,4896,0,231
169,四川.谭家湾/35kV.2-3#电容器,35,西南.谭家湾站,4898,0,231
170,四川.叙府/35kV.1-1#电抗器,35,西南.叙府站,5302,0,267
171,四川.叙府/35kV.1-2#电抗器,35,西南.叙府站,5304,0,267
172,四川.叙府/35kV.1-1#电容器,35,西南.叙府站,5306,0,267
173,四川.叙府/35kV.1-2#电容器,35,西南.叙府站,5308,0,267
174,四川.叙府/35kV.1-3#电容器,35,西南.叙府站,5310,0,267
175,四川.东坡/35kV.1-1#电抗器,35,四川.东坡,3020,-1,95
176,四川.东坡/35kV.1-2#电抗器,35,四川.东坡,3022,-1,95
177,四川.东坡/35kV.1-3#电抗器,35,四川.东坡,3024,-1,95
178,四川.东坡/35kV.1-3#电容器,35,四川.东坡,3018,-1,95
179,四川.黄岩/35kV.1-1#电抗器,35,西南.黄岩站,5821,-1,134
180,四川.黄岩/35kV.1-3#电容器,35,西南.黄岩站,5829,-1,134
181,四川.谭家湾/35kV.1-3#电容器,35,西南.谭家湾站,4886,0,231
182,四川.雅安/500kV.雅山二线电抗器,500,四川.雅安,18796,0,273
183,四川.雅安/500kV.雅山一线电抗器,500,四川.雅安,18797,0,273
184,四川.洪沟/35kV.2-1#电抗器,35,西南.洪沟站,3371,0,126
185,四川.洪沟/35kV.2-1#电容器,35,西南.洪沟站,3382,0,126
186,四川.洪沟/35kV.2-2#电抗器,35,西南.洪沟站,5948,0,126
187,四川.洪沟/35kV.2-2#电容器,35,西南.洪沟站,5953,0,126
188,四川.洪沟/35kV.2-3#电容器,35,西南.洪沟站,5955,0,126
189,四川.尖山/35kV.6#电抗器,35,四川.尖山,5966,0,143
190,四川.尖山/35kV.5#电抗器,35,四川.尖山,5964,0,143
191,四川.东坡/500kV.布坡二线电抗器,500,四川.东坡,18897,0,93
192,四川.东坡/500kV.布坡三线电抗器,500,四川.东坡,18900,0,93
193,四川.东坡/500kV.布坡四线电抗器,500,四川.东坡,17752,0,93
194,四川.东坡/500kV.布坡一线电抗器,500,四川.东坡,18894,0,93
195,四川.瀑布沟厂/500kV.1#电抗器,500,四川.瀑布沟厂,18918,0,355
196,四川.瀑布沟厂/500kV.2#电抗器,500,四川.瀑布沟厂,18911,0,355
197,四川.南充/35kV.2-1#电抗器,35,四川.南充,6291,0,190
198,四川.南充/35kV.2-5#电抗器,35,四川.南充,6293,0,190
199,西南.泸州站/500kV.泸复二线线路高抗,500,西南.泸州站,18968,0,315
200,西南.泸州站/500kV.泸复一线线路高抗,500,西南.泸州站,18969,0,315
201,四川.叙府/35kV.2-1#电抗器,35,西南.叙府站,6379,0,267
202,四川.叙府/35kV.2-1#电容器,35,西南.叙府站,6383,0,267
203,四川.叙府/35kV.2-2#电抗器,35,西南.叙府站,6381,0,267
204,四川.叙府/35kV.2-2#电容器,35,西南.叙府站,6385,0,267
205,四川.叙府/35kV.2-3#电容器,35,西南.叙府站,6387,0,267
206,四川.泸州/35kV.1-4#电抗器,35,西南.泸州站,6407,0,314
207,四川.泸州/35kV.2-4#电抗器,35,西南.泸州站,6409,0,314
208,四川.泸州/35kV.1-2#电抗器,35,西南.泸州站,5746,0,314
209,四川.月城/35kV.2-1#电抗器,35,国调.月城站,6598,-1,425
210,四川.月城/35kV.2-2#电抗器,35,国调.月城站,6600,-1,425
211,四川.月城/35kV.1-2#电抗器,35,国调.月城站,6595,-1,425
212,四川.月城/35kV.1-1#电抗器,35,国调.月城站,6593,-1,425
213,四川.康定/35kV.1-1#电抗器,35,四川.康定,6948,0,398
214,四川.康定/35kV.1-2#电抗器,35,四川.康定,6950,0,398
215,四川.康定/35kV.1-3#电抗器,35,四川.康定,6952,0,398
216,四川.康定/35kV.1-4#电抗器,35,四川.康定,6954,0,398
217,四川.桃乡/66kV.1-1#电抗器,60,四川.桃乡,7111,0,404
218,四川.桃乡/66kV.1-1#电容器,60,四川.桃乡,7098,0,404
219,四川.桃乡/66kV.1-2#电抗器,60,四川.桃乡,7113,0,404
220,四川.桃乡/66kV.1-2#电容器,60,四川.桃乡,7100,0,404
221,四川.桃乡/66kV.1-3#电容器,60,四川.桃乡,7102,0,404
222,四川.桃乡/66kV.1-4#电容器,60,四川.桃乡,7104,0,404
223,四川.桃乡/66kV.1-5#电容器,60,四川.桃乡,7106,0,404
224,四川.桃乡/66kV.1-6#电容器,60,四川.桃乡,7108,0,404
225,四川.桃乡/66kV.2-1#电抗器,60,四川.桃乡,7129,0,404
226,四川.桃乡/66kV.2-1#电容器,60,四川.桃乡,7116,0,404
227,四川.桃乡/66kV.2-2#电抗器,60,四川.桃乡,7131,0,404
228,四川.桃乡/66kV.2-2#电容器,60,四川.桃乡,7118,0,404
229,四川.桃乡/66kV.2-3#电容器,60,四川.桃乡,7120,0,404
230,四川.桃乡/66kV.2-4#电容器,60,四川.桃乡,7122,0,404
231,四川.桃乡/66kV.2-5#电容器,60,四川.桃乡,7124,0,404
232,四川.桃乡/66kV.2-6#电容器,60,四川.桃乡,7126,0,404
233,四川.资阳/500kV.坡资二线电抗器,500,西南.资阳站,20606,0,407
234,四川.资阳/500kV.坡资一线电抗器,500,西南.资阳站,20605,0,407
235,四川.资阳/35kV.1-1#电抗器,35,西南.资阳站,7154,0,406
236,四川.资阳/35kV.1-1#电容器,35,西南.资阳站,7147,0,406
237,四川.资阳/35kV.1-2#电抗器,35,西南.资阳站,7156,0,406
238,四川.资阳/35kV.1-2#电容器,35,西南.资阳站,7149,0,406
239,四川.资阳/35kV.1-3#电容器,35,西南.资阳站,7150,0,406
240,四川.资阳/35kV.3-1#电抗器,35,西南.资阳站,7169,0,406
241,四川.资阳/35kV.3-1#电容器,35,西南.资阳站,7160,0,406
242,四川.资阳/35kV.3-2#电抗器,35,西南.资阳站,7171,0,406
243,四川.资阳/35kV.3-2#电容器,35,西南.资阳站,7162,0,406
244,四川.资阳/35kV.3-3#电容器,35,西南.资阳站,7164,0,406
245,四川.富乐/35kV.1-1#电抗器,35,四川.富乐,6414,-1,368
246,四川.富乐/35kV.1-1#电容器,35,四川.富乐,6417,-1,368
247,四川.富乐/35kV.1-2#电容器,35,四川.富乐,6419,-1,368
248,四川.富乐/35kV.2-1#电抗器,35,四川.富乐,6424,-1,368
249,四川.富乐/35kV.2-1#电容器,35,四川.富乐,6427,-1,368
250,四川.富乐/35kV.2-2#电容器,35,四川.富乐,6429,-1,368
251,四川.遂宁/35kV.1-1#电抗器,35,四川.遂宁,7214,0,419
252,四川.遂宁/35kV.1-1#电容器,35,四川.遂宁,7211,0,419
253,四川.遂宁/35kV.1-2#电容器,35,四川.遂宁,7213,0,419
254,四川.遂宁/35kV.2-1#电抗器,35,四川.遂宁,7221,0,419
255,四川.遂宁/35kV.2-1#电容器,35,四川.遂宁,7216,0,419
256,四川.遂宁/35kV.2-2#电容器,35,四川.遂宁,7218,0,419
257,四川.达州/35kV.1-1#电抗器,35,四川.达州,6625,0,377
258,四川.达州/35kV.1-2#电抗器,35,四川.达州,6627,0,377
259,四川.达州/35kV.1-2#电容器,35,四川.达州,6621,0,377
260,四川.达州/35kV.1-3#电容器,35,四川.达州,6623,0,377
261,四川.达州/35kV.2-1#电抗器,35,四川.达州,6635,-1,377
262,四川.达州/35kV.2-2#电抗器,35,四川.达州,6637,-1,377
263,四川.达州/35kV.2-2#电容器,35,四川.达州,6631,-1,377
264,四川.达州/35kV.2-3#电容器,35,四川.达州,6633,-1,377
265,四川.尖山/35kV.4#电容器,35,四川.尖山,3602,0,143
266,四川.双合/220kV.双赤一线电抗器,220,四川.双合,19743,0,220
267,四川.双合/220kV.双赤二线电抗器,220,四川.双合,19745,0,220
268,四川.雅安/35kV.2-2#电抗器,35,四川.雅安,8113,0,272
269,四川.雅安/35kV.2-1#电容器,35,四川.雅安,8117,0,272
270,四川.雅安/35kV.2-2#电容器,35,四川.雅安,8119,0,272
271,四川.雅安/35kV.2-3#电抗器,35,四川.雅安,8115,0,272
272,四川.雅安/35kV.1-1#电抗器,35,四川.雅安,8121,0,272
273,四川.雅安/35kV.1-2#电抗器,35,四川.雅安,8123,0,272
274,四川.雅安/35kV.1-1#电容器,35,四川.雅安,8125,0,272
275,四川.雅安/35kV.1-2#电容器,35,四川.雅安,8127,0,272
276,四川.九龙/35kV.1-3#电抗器,35,四川.九龙,8146,-1,158
277,四川.九龙/35kV.2-3#电抗器,35,四川.九龙,8148,-1,158
278,四川.石棉/35kV.1-2#电抗器,35,四川.石棉,8156,-1,213
279,四川.石棉/35kV.1-3#电抗器,35,四川.石棉,8158,-1,213
280,四川.石棉/35kV.2-2#电抗器,35,四川.石棉,8160,-1,213
281,四川.石棉/35kV.2-3#电抗器,35,四川.石棉,8162,-1,213
282,四川.黄岩/35kV.1-2#电容器,35,西南.黄岩站,5827,-1,134
283,四川.黄岩/35kV.2-1#电容器,35,西南.黄岩站,3472,-1,134
284,四川.黄岩/35kV.2-2#电容器,35,西南.黄岩站,3474,-1,134
285,四川.黄岩/35kV.2-3#电容器,35,西南.黄岩站,3476,-1,134
286,四川.黄岩/35kV.1-2#电抗器,35,西南.黄岩站,5823,-1,134
287,四川.黄岩/35kV.1-1#电容器,35,西南.黄岩站,5825,-1,134
288,西南.泸州站/500kV.泸复三线线路高抗,500,西南.泸州站,18967,0,315
289,四川.茂县/35kV.1-2#电抗器,35,四川.茂县,8237,0,182
290,四川.茂县/35kV.1-3#电抗器,35,四川.茂县,8239,0,182
291,四川.茂县/35kV.1-4#电抗器,35,四川.茂县,8241,0,182
292,四川.茂县/35kV.2-2#电抗器,35,四川.茂县,8243,-1,182
293,四川.茂县/35kV.2-3#电抗器,35,四川.茂县,8245,-1,182
294,四川.茂县/35kV.2-4#电抗器,35,四川.茂县,8247,-1,182
295,四川.南充/500kV.南谭一线电抗器,500,四川.南充,18203,0,57
296,四川.南充/35kV.2-1#电容器,35,四川.南充,6295,0,190
297,四川.康定/35kV.2-1#电抗器,35,四川.康定,8272,0,398
298,四川.康定/35kV.2-2#电抗器,35,四川.康定,8274,0,398
299,四川.康定/35kV.2-3#电抗器,35,四川.康定,8276,0,398
300,四川.康定/35kV.2-4#电抗器,35,四川.康定,8278,0,398
301,四川.桃乡/66kV.3-1#电抗器,60,四川.桃乡,8309,0,404
302,四川.桃乡/66kV.3-1#电容器,60,四川.桃乡,8322,0,404
303,四川.桃乡/66kV.3-2#电抗器,60,四川.桃乡,8307,0,404
304,四川.桃乡/66kV.3-2#电容器,60,四川.桃乡,8320,0,404
305,四川.桃乡/66kV.3-3#电容器,60,四川.桃乡,8318,0,404
306,四川.桃乡/66kV.3-4#电容器,60,四川.桃乡,8316,0,404
307,四川.桃乡/66kV.3-5#电容器,60,四川.桃乡,8314,0,404
308,四川.桃乡/66kV.3-6#电容器,60,四川.桃乡,8312,0,404
309,四川.丹景/35kV.1-3#电容器,35,四川.丹景,8357,0,87
310,四川.丹景/35kV.2-3#电容器,35,四川.丹景,8359,0,87
311,四川.石板箐/35kV.1#电抗器,35,西南.石板箐站,4586,0,210
312,四川.资阳/35kV.2-1#电抗器,35,西南.资阳站,8397,-1,406
313,四川.资阳/35kV.2-1#电容器,35,西南.资阳站,8388,-1,406
314,四川.资阳/35kV.2-2#电抗器,35,西南.资阳站,8399,-1,406
315,四川.资阳/35kV.2-2#电容器,35,西南.资阳站,8390,-1,406
316,四川.资阳/35kV.2-3#电容器,35,西南.资阳站,8392,-1,406
317,四川.富乐/500kV.乐昭一线电抗器,500,四川.富乐,18992,0,369
318,四川.富乐/35kV.1-2#电抗器,35,四川.富乐,6416,-1,368
319,四川.富乐/35kV.1-3#电容器,35,四川.富乐,6421,-1,368
320,四川.富乐/35kV.2-3#电容器,35,四川.富乐,6431,-1,368
321,四川.富乐/35kV.2-2#电抗器,35,四川.富乐,6426,-1,368
322,四川.月城/35kV.1-3#电抗器,35,国调.月城站,8608,-1,425
323,四川.月城/35kV.1-4#电抗器,35,国调.月城站,8610,-1,425
324,四川.月城/35kV.2-3#电抗器,35,国调.月城站,8618,-1,425
325,四川.月城/35kV.2-4#电抗器,35,国调.月城站,8620,-1,425
326,四川.月城/35kV.1-1#电容器,35,国调.月城站,8611,-1,425
327,四川.月城/35kV.1-2#电容器,35,国调.月城站,8613,-1,425
328,四川.月城/35kV.1-3#电容器,35,国调.月城站,8615,-1,425
329,四川.月城/35kV.2-1#电容器,35,国调.月城站,8621,-1,425
330,四川.月城/35kV.2-2#电容器,35,国调.月城站,8623,-1,425
331,四川.月城/35kV.2-3#电容器,35,国调.月城站,8625,-1,425
332,四川.昭化/35kV.#1-1电容器,35,四川.昭化,7543,0,430
333,四川.昭化/35kV.#1-2电容器,35,四川.昭化,7545,0,430
334,四川.昭化/35kV.#1-3电容器,35,四川.昭化,8654,0,430
335,四川.昭化/35kV.#2-1电容器,35,四川.昭化,7548,-1,430
336,四川.昭化/35kV.#2-2电容器,35,四川.昭化,7550,-1,430
337,四川.昭化/35kV.#2-3电容器,35,四川.昭化,8658,-1,430
338,四川.昭化/35kV.#3-1电容器,35,四川.昭化,8662,-1,430
339,四川.昭化/35kV.#3-2电容器,35,四川.昭化,8664,-1,430
340,四川.昭化/35kV.#3-3电容器,35,四川.昭化,8666,-1,430
341,四川.昭化/35kV.#1-1电抗器,35,四川.昭化,7546,0,430
342,四川.昭化/35kV.#1-2电抗器,35,四川.昭化,8656,0,430
343,四川.昭化/35kV.#2-1电抗器,35,四川.昭化,7553,-1,430
344,四川.昭化/35kV.#2-2电抗器,35,四川.昭化,8661,-1,430
345,四川.昭化/35kV.#3-1电抗器,35,四川.昭化,8669,-1,430
346,四川.昭化/35kV.#3-2电抗器,35,四川.昭化,8671,-1,430
347,西南.普提站/500kV.月普一线线路高抗,500,西南.普提站,18254,0,201
348,西南.普提站/500kV.月普二线线路高抗,500,西南.普提站,21010,0,201
349,四川.昭化/500kV.武昭线电抗器,500,四川.昭化,19401,0,428
350,四川.遂宁/35kV.3-1#电抗器,35,四川.遂宁,8756,-1,419
351,四川.遂宁/35kV.3-2#电抗器,35,四川.遂宁,8758,-1,419
352,四川.遂宁/35kV.3-3#电抗器,35,四川.遂宁,8760,-1,419
353,四川.遂宁/35kV.2-2#电抗器,35,四川.遂宁,8752,0,419
354,四川.遂宁/35kV.2-3#电抗器,35,四川.遂宁,8754,0,419
355,四川.遂宁/35kV.3-1#电容器,35,四川.遂宁,8747,-1,419
356,四川.遂宁/35kV.3-2#电容器,35,四川.遂宁,8749,-1,419
357,四川.遂宁/35kV.1-2#电抗器,35,四川.遂宁,8743,0,419
358,四川.遂宁/35kV.1-3#电抗器,35,四川.遂宁,8745,0,419
359,四川.遂宁/500kV.洪遂线电抗器,500,四川.遂宁,19343,0,417
360,四川.遂宁/500kV.502223电抗器,500,四川.遂宁,19339,0,417
361,四川.遂宁/500kV.503233电抗器,500,四川.遂宁,21031,0,417
362,四川.遂宁/500kV.504243电抗器,500,四川.遂宁,21030,0,417
363,四川.遂宁/500kV.504142电抗器,500,四川.遂宁,21043,0,417
364,四川.遂宁/500kV.505152电抗器,500,四川.遂宁,19341,0,417
365,四川.红房子厂/220kV.红孟线电抗器,220,四川.红房子厂,50417,-1,131
366,四川.蜀州/35kV.2-1#电抗器,35,四川.蜀州,8924,0,219
367,四川.蜀州/35kV.2-2#电抗器,35,四川.蜀州,8926,0,219
368,四川.蜀州/35kV.2-3#电抗器,35,四川.蜀州,8928,0,219
369,四川.蜀州/35kV.2-1#电容器,35,四川.蜀州,8930,0,219
370,四川.蜀州/35kV.2-2#电容器,35,四川.蜀州,8932,0,219
371,四川.蜀州/35kV.2-3#电容器,35,四川.蜀州,26261,0,219
372,四川.南天/35kV.1-1#电容器,35,国调.南天站,8969,0,193
373,四川.南天/35kV.1-2#电容器,35,国调.南天站,8971,0,193
374,四川.南天/35kV.1-1#电抗器,35,国调.南天站,8963,0,193
375,四川.南天/35kV.1-2#电抗器,35,国调.南天站,8965,0,193
376,四川.南天/35kV.1-3#电抗器,35,国调.南天站,8967,0,193
377,四川.嘉州/35kV.2-1#电抗器,35,四川.嘉州,50418,-1,549
378,四川.嘉州/35kV.1-1#电容器,35,四川.嘉州,9098,0,549
379,四川.嘉州/35kV.1-2#电容器,35,四川.嘉州,9100,0,549
380,四川.嘉州/35kV.1-3#电容器,35,四川.嘉州,9101,0,549
381,四川.嘉州/35kV.2-2#电抗器,35,四川.嘉州,50419,-1,549
382,四川.嘉州/35kV.1-1#电抗器,35,四川.嘉州,9103,0,549
383,四川.嘉州/35kV.1-2#电抗器,35,四川.嘉州,9105,0,549
384,四川.嘉州/35kV.2-1#电容器,35,四川.嘉州,50420,-1,549
385,四川.嘉州/35kV.2-2#电容器,35,四川.嘉州,50421,-1,549
386,四川.嘉州/35kV.2-3#电容器,35,四川.嘉州,50422,-1,549
387,四川.嘉州/35kV.3-1#电容器,35,四川.嘉州,9108,-1,549
388,四川.嘉州/35kV.3-2#电容器,35,四川.嘉州,9110,-1,549
389,四川.嘉州/35kV.3-3#电容器,35,四川.嘉州,9112,-1,549
390,四川.嘉州/35kV.3-1#电抗器,35,四川.嘉州,9115,-1,549
391,四川.嘉州/35kV.3-2#电抗器,35,四川.嘉州,9117,-1,549
392,四川.沐溪/500kV.5063电抗器,500,西南.沐溪站,9161,0,551
393,四川.雅安/500kV.石雅三线电抗器,500,四川.雅安,21309,0,273
394,四川.雅安/500kV.石雅四线电抗器,500,四川.雅安,21310,0,273
395,四川.石棉/35kV.3-1#电抗器,35,四川.石棉,9194,-1,213
396,四川.石棉/35kV.3-2#电抗器,35,四川.石棉,9196,-1,213
397,四川.石棉/35kV.3-3#电抗器,35,四川.石棉,9198,-1,213
398,四川.色尔古/35kV.1-1#电抗器,35,四川.色尔古,9286,0,561
399,四川.色尔古/35kV.1-2#电抗器,35,四川.色尔古,9288,0,561
400,四川.色尔古/35kV.1-3#电抗器,35,四川.色尔古,9290,0,561
401,四川.色尔古/35kV.1-4#电抗器,35,四川.色尔古,9292,0,561
402,四川.色尔古/35kV.2-1#电抗器,35,四川.色尔古,9294,-1,561
403,四川.色尔古/35kV.2-2#电抗器,35,四川.色尔古,9296,-1,561
404,四川.色尔古/35kV.2-3#电抗器,35,四川.色尔古,9298,-1,561
405,四川.色尔古/35kV.2-4#电抗器,35,四川.色尔古,9300,-1,561
406,四川.蜀州/500kV.甘蜀二线电抗器,500,四川.蜀州,18946,0,217
407,四川.彭祖/35kV.1-1电抗器,35,四川.彭祖,9478,0,903
408,四川.彭祖/35kV.1-2电抗器,35,四川.彭祖,9480,0,903
409,四川.彭祖/35kV.2-1电抗器,35,四川.彭祖,9486,0,903
410,四川.彭祖/35kV.2-2电抗器,35,四川.彭祖,9488,0,903
411,四川.彭祖/35kV.3-1电抗器,35,四川.彭祖,9541,-1,903
412,四川.彭祖/35kV.3-2电抗器,35,四川.彭祖,9543,-1,903
413,四川.彭祖/35kV.1-1电容器,35,四川.彭祖,9538,0,903
414,四川.彭祖/35kV.1-2电容器,35,四川.彭祖,9481,0,903
415,四川.彭祖/35kV.2-1电容器,35,四川.彭祖,9550,0,903
416,四川.彭祖/35kV.2-2电容器,35,四川.彭祖,9489,0,903
417,四川.彭祖/35kV.3-1电容器,35,四川.彭祖,9544,-1,903
