id,name,volt,I_node,J_node,I_nd,J_nd,I_id,J_id
序号,刀闸名,电压等级,I端所在拓扑节点,J端所在拓扑节点,I端物理节点,J端物理节点,I端所属厂站索引,J端所属厂站索引
2040,四川.江南/220kV.2646刀闸,220,四川.江南.220.1328,四川.江南.220.1328,17969,3654,147,147
2041,四川.江南/220kV.2651刀闸,220,四川.江南.220.1328,四川.江南.220.1328,3657,185,147,147
2042,四川.江南/220kV.2652刀闸,220,四川.江南.220.1328,四川.江南.220.1328,3657,186,147,147
2043,四川.江南/220kV.2655刀闸,220,四川.江南.220.nd187,四川.江南.220.1328,187,17970,147,147
2044,四川.江南/220kV.2656刀闸,220,四川.江南.220.1328,四川.江南.220.1328,17970,3656,147,147
2045,四川.江南/220kV.2661刀闸,220,四川.江南.220.1328,四川.江南.220.1328,3659,185,147,147
2046,四川.江南/220kV.2662刀闸,220,四川.江南.220.1328,四川.江南.220.1328,3659,186,147,147
2047,四川.江南/220kV.2665刀闸,220,四川.江南.220.nd187,四川.江南.220.1328,187,17971,147,147
2048,四川.江南/220kV.2666刀闸,220,四川.江南.220.1328,四川.江南.220.1328,17971,3658,147,147
2049,四川.江南/220kV.2671刀闸,220,四川.江南.220.nd3661,四川.江南.220.1328,3661,185,147,147
2050,四川.江南/220kV.2672刀闸,220,四川.江南.220.nd3661,四川.江南.220.1328,3661,186,147,147
2051,四川.江南/220kV.2675刀闸,220,四川.江南.220.nd187,四川.江南.220.nd17972,187,17972,147,147
2052,四川.江南/220kV.2676刀闸,220,四川.江南.220.nd17972,四川.江南.220.nd3660,17972,3660,147,147
2053,四川.江油新厂/220kV.2011刀闸,220,四川.江油新厂.220.1336,四川.江油新厂.220.nd3662,385,3662,148,148
2054,四川.江油新厂/220kV.2012刀闸,220,四川.江油新厂.220.1336,四川.江油新厂.220.nd3662,386,3662,148,148
2055,四川.江油新厂/220kV.2021刀闸,220,四川.江油新厂.220.1336,四川.江油新厂.220.1336,385,3664,148,148
2056,四川.江油新厂/220kV.2022刀闸,220,四川.江油新厂.220.1336,四川.江油新厂.220.1336,386,3664,148,148
2057,四川.江油新厂/220kV.2051刀闸,220,四川.江油新厂.220.1336,四川.江油新厂.220.1336,385,3666,148,148
2058,四川.江油新厂/220kV.2052刀闸,220,四川.江油新厂.220.1336,四川.江油新厂.220.1336,386,3666,148,148
2059,四川.江油新厂/220kV.2601刀闸,220,四川.江油新厂.220.1336,四川.江油新厂.220.1336,385,3669,148,148
2060,四川.江油新厂/220kV.2602刀闸,220,四川.江油新厂.220.1336,四川.江油新厂.220.1336,386,3668,148,148
2061,四川.江油新厂/220kV.2611刀闸,220,四川.江油新厂.220.1336,四川.江油新厂.220.1336,3671,385,148,148
2062,四川.江油新厂/220kV.2612刀闸,220,四川.江油新厂.220.1336,四川.江油新厂.220.1336,3671,386,148,148
2063,四川.江油新厂/220kV.2613刀闸,220,四川.江油新厂.220.1336,四川.江油新厂.220.1336,17973,3670,148,148
2064,四川.江油新厂/220kV.2615刀闸,220,四川.江油新厂.220.nd819,四川.江油新厂.220.1336,819,17973,148,148
2065,四川.江油新厂/220kV.2621刀闸,220,四川.江油新厂.220.1336,四川.江油新厂.220.1336,3673,385,148,148
2066,四川.江油新厂/220kV.2622刀闸,220,四川.江油新厂.220.1336,四川.江油新厂.220.1336,3673,386,148,148
2067,四川.江油新厂/220kV.2623刀闸,220,四川.江油新厂.220.1336,四川.江油新厂.220.1336,17974,3672,148,148
2068,四川.江油新厂/220kV.2625刀闸,220,四川.江油新厂.220.nd819,四川.江油新厂.220.1336,819,17974,148,148
2069,四川.江油新厂/220kV.2631刀闸,220,四川.江油新厂.220.1336,四川.江油新厂.220.1336,3675,385,148,148
2070,四川.江油新厂/220kV.2632刀闸,220,四川.江油新厂.220.1336,四川.江油新厂.220.1336,3675,386,148,148
2071,四川.江油新厂/220kV.2633刀闸,220,四川.江油新厂.220.1336,四川.江油新厂.220.1336,17975,3674,148,148
2072,四川.江油新厂/220kV.2635刀闸,220,四川.江油新厂.220.nd819,四川.江油新厂.220.1336,819,17975,148,148
2073,四川.江油新厂/220kV.2641刀闸,220,四川.江油新厂.220.1336,四川.江油新厂.220.1336,3677,385,148,148
2074,四川.江油新厂/220kV.2642刀闸,220,四川.江油新厂.220.1336,四川.江油新厂.220.1336,3677,386,148,148
2075,四川.江油新厂/220kV.2643刀闸,220,四川.江油新厂.220.1336,四川.江油新厂.220.1336,17976,3676,148,148
2076,四川.江油新厂/220kV.2645刀闸,220,四川.江油新厂.220.nd819,四川.江油新厂.220.1336,819,17976,148,148
2077,四川.江油新厂/220kV.2651刀闸,220,四川.江油新厂.220.1336,四川.江油新厂.220.1336,3679,385,148,148
2078,四川.江油新厂/220kV.2652刀闸,220,四川.江油新厂.220.1336,四川.江油新厂.220.1336,3679,386,148,148
2079,四川.江油新厂/220kV.2653刀闸,220,四川.江油新厂.220.1336,四川.江油新厂.220.1336,17977,3678,148,148
2080,四川.江油新厂/220kV.2655刀闸,220,四川.江油新厂.220.nd819,四川.江油新厂.220.1336,819,17977,148,148
2081,四川.江油新厂/220kV.2661刀闸,220,四川.江油新厂.220.1336,四川.江油新厂.220.1336,3681,385,148,148
2082,四川.江油新厂/220kV.2662刀闸,220,四川.江油新厂.220.1336,四川.江油新厂.220.1336,3681,386,148,148
2083,四川.江油新厂/220kV.2663刀闸,220,四川.江油新厂.220.1336,四川.江油新厂.220.1336,17978,3680,148,148
2084,四川.江油新厂/220kV.2665刀闸,220,四川.江油新厂.220.nd819,四川.江油新厂.220.1336,819,17978,148,148
2085,四川.江油新厂/220kV.2671刀闸,220,四川.江油新厂.220.1336,四川.江油新厂.220.1336,3683,385,148,148
2086,四川.江油新厂/220kV.2672刀闸,220,四川.江油新厂.220.1336,四川.江油新厂.220.1336,3683,386,148,148
2087,四川.江油新厂/220kV.2673刀闸,220,四川.江油新厂.220.1336,四川.江油新厂.220.1336,17979,3682,148,148
2088,四川.江油新厂/220kV.2675刀闸,220,四川.江油新厂.220.nd819,四川.江油新厂.220.1336,819,17979,148,148
2089,四川.江油新厂/220kV.2901刀闸,220,四川.江油新厂.220.1336,四川.江油新厂.220.1336,3685,385,148,148
2090,四川.江油新厂/220kV.2902刀闸,220,四川.江油新厂.220.1336,四川.江油新厂.220.1336,3685,386,148,148
2091,四川.江油新厂/220kV.2905刀闸,220,四川.江油新厂.220.nd819,四川.江油新厂.220.nd3684,819,3684,148,148
2092,四川.金鹅/220kV.2011刀闸,220,四川.金鹅.220.1348,四川.金鹅.220.1348,173,3686,149,149
2093,四川.金鹅/220kV.2012刀闸,220,四川.金鹅.220.1348,四川.金鹅.220.1348,174,3686,149,149
2094,四川.金鹅/220kV.2016刀闸,220,四川.金鹅.220.1348,四川.金鹅.220.1348,3687,17980,149,149
2095,四川.金鹅/220kV.2121刀闸,220,四川.金鹅.220.1348,四川.金鹅.220.1348,173,3689,149,149
2096,四川.金鹅/220kV.2122刀闸,220,四川.金鹅.220.1348,四川.金鹅.220.1348,174,3688,149,149
2097,四川.金鹅/220kV.2611刀闸,220,四川.金鹅.220.1348,四川.金鹅.220.1348,3691,173,149,149
2098,四川.金鹅/220kV.2612刀闸,220,四川.金鹅.220.1348,四川.金鹅.220.1348,3691,174,149,149
2099,四川.金鹅/220kV.2616刀闸,220,四川.金鹅.220.1348,四川.金鹅.220.1348,17981,3690,149,149
2100,四川.金鹅/220kV.2621刀闸,220,四川.金鹅.220.1348,四川.金鹅.220.1348,3693,173,149,149
2101,四川.金鹅/220kV.2622刀闸,220,四川.金鹅.220.1348,四川.金鹅.220.1348,3693,174,149,149
2102,四川.金鹅/220kV.2626刀闸,220,四川.金鹅.220.1348,四川.金鹅.220.1348,17982,3692,149,149
2103,四川.金鹅/220kV.2651刀闸,220,四川.金鹅.220.1348,四川.金鹅.220.1348,3695,173,149,149
2104,四川.金鹅/220kV.2652刀闸,220,四川.金鹅.220.1348,四川.金鹅.220.1348,3695,174,149,149
2105,四川.金鹅/220kV.2656刀闸,220,四川.金鹅.220.1348,四川.金鹅.220.1348,17983,3694,149,149
2106,四川.金鹅/220kV.2661刀闸,220,四川.金鹅.220.1348,四川.金鹅.220.1348,3697,173,149,149
2107,四川.金鹅/220kV.2662刀闸,220,四川.金鹅.220.1348,四川.金鹅.220.1348,3697,174,149,149
2108,四川.金鹅/220kV.2666刀闸,220,四川.金鹅.220.1348,四川.金鹅.220.1348,17984,3696,149,149
2109,四川.金康厂/13.8kV.11刀闸,13,四川.金康厂.13.1356,四川.金康厂.13.1356,17985,3698,150,150
2110,四川.金康厂/220kV.2011刀闸,220,四川.金康厂.220.1355,四川.金康厂.220.1355,52,3702,151,151
2111,四川.金康厂/220kV.2021刀闸,220,四川.金康厂.220.1355,四川.金康厂.220.1355,52,3704,151,151
2112,四川.金康厂/13.8kV.21刀闸,13,四川.金康厂.13.1357,四川.金康厂.13.nd3700,17986,3700,150,150
2113,四川.金康厂/220kV.2511刀闸,220,四川.金康厂.220.1355,四川.金康厂.220.1355,3707,52,151,151
2114,四川.金康厂/220kV.2516刀闸,220,四川.金康厂.220.1355,四川.金康厂.220.1355,17987,3706,151,151
2115,四川.金堂厂/220kV.2011刀闸,220,四川.金堂厂.220.1358,四川.金堂厂.220.1358,382,3708,152,152
2116,四川.金堂厂/220kV.2012刀闸,220,四川.金堂厂.220.1358,四川.金堂厂.220.1358,383,3708,152,152
2117,四川.金堂厂/220kV.2022刀闸,220,四川.金堂厂.220.1358,四川.金堂厂.220.nd3710,383,3710,152,152
2118,四川.金堂厂/220kV.2023刀闸,220,四川.金堂厂.220.1358,四川.金堂厂.220.nd3710,384,3710,152,152
2119,四川.金堂厂/220kV.2051刀闸,220,四川.金堂厂.220.1358,四川.金堂厂.220.1358,382,3712,152,152
2120,四川.金堂厂/220kV.2052刀闸,220,四川.金堂厂.220.1358,四川.金堂厂.220.1358,383,3712,152,152
2121,四川.金堂厂/220kV.2121刀闸,220,四川.金堂厂.220.1358,四川.金堂厂.220.1358,3714,382,152,152
2122,四川.金堂厂/220kV.2122刀闸,220,四川.金堂厂.220.1358,四川.金堂厂.220.1358,3715,383,152,152
2123,四川.金堂厂/220kV.2131刀闸,220,四川.金堂厂.220.1358,四川.金堂厂.220.1358,382,3716,152,152
2124,四川.金堂厂/220kV.2133刀闸,220,四川.金堂厂.220.1358,四川.金堂厂.220.1358,384,3717,152,152
2125,四川.金堂厂/220kV.2232刀闸,220,四川.金堂厂.220.1358,四川.金堂厂.220.1358,3719,383,152,152
2126,四川.金堂厂/220kV.2233刀闸,220,四川.金堂厂.220.1358,四川.金堂厂.220.1358,3718,384,152,152
2127,四川.金堂厂/220kV.2631刀闸,220,四川.金堂厂.220.1358,四川.金堂厂.220.1358,3721,382,152,152
2128,四川.金堂厂/220kV.2632刀闸,220,四川.金堂厂.220.1358,四川.金堂厂.220.1358,3721,383,152,152
2129,四川.金堂厂/220kV.2636刀闸,220,四川.金堂厂.220.1358,四川.金堂厂.220.1358,17988,3720,152,152
2130,四川.金堂厂/220kV.2641刀闸,220,四川.金堂厂.220.1358,四川.金堂厂.220.1358,3723,382,152,152
2131,四川.金堂厂/220kV.2642刀闸,220,四川.金堂厂.220.1358,四川.金堂厂.220.1358,3723,383,152,152
2132,四川.金堂厂/220kV.2646刀闸,220,四川.金堂厂.220.1358,四川.金堂厂.220.1358,17989,3722,152,152
2133,四川.金堂厂/220kV.2652刀闸,220,四川.金堂厂.220.1358,四川.金堂厂.220.1358,3725,383,152,152
2134,四川.金堂厂/220kV.2653刀闸,220,四川.金堂厂.220.1358,四川.金堂厂.220.1358,3725,384,152,152
2135,四川.金堂厂/220kV.2656刀闸,220,四川.金堂厂.220.1358,四川.金堂厂.220.1358,17990,3724,152,152
2136,四川.金堂厂/220kV.2662刀闸,220,四川.金堂厂.220.1358,四川.金堂厂.220.1358,3727,383,152,152
2137,四川.金堂厂/220kV.2663刀闸,220,四川.金堂厂.220.1358,四川.金堂厂.220.1358,3727,384,152,152
2138,四川.金堂厂/220kV.2666刀闸,220,四川.金堂厂.220.1358,四川.金堂厂.220.1358,17991,3726,152,152
2139,四川.金银台厂/220kV.2011刀闸,220,四川.金银台厂.220.1366,四川.金银台厂.220.1366,58,3728,153,153
2140,四川.金银台厂/220kV.2021刀闸,220,四川.金银台厂.220.1366,四川.金银台厂.220.1366,58,3730,153,153
2141,四川.金银台厂/220kV.2516刀闸,220,四川.金银台厂.220.1366,四川.金银台厂.220.1366,17992,58,153,153
2142,四川.荆溪/220kV.2011刀闸,220,四川.荆溪.220.1369,四川.荆溪.220.1369,191,3732,154,154
2143,四川.荆溪/220kV.2012刀闸,220,四川.荆溪.220.1369,四川.荆溪.220.1369,192,3732,154,154
2144,四川.荆溪/220kV.2013刀闸,220,四川.荆溪.220.1369,四川.荆溪.220.1369,3733,17993,154,154
2145,四川.荆溪/220kV.2015刀闸,220,四川.荆溪.220.nd193,四川.荆溪.220.1369,193,17993,154,154
2146,四川.荆溪/220kV.2021刀闸,220,四川.荆溪.220.1369,四川.荆溪.220.1369,191,3734,154,154
2147,四川.荆溪/220kV.2022刀闸,220,四川.荆溪.220.1369,四川.荆溪.220.1369,192,3734,154,154
2148,四川.荆溪/220kV.2023刀闸,220,四川.荆溪.220.1369,四川.荆溪.220.1369,3735,17994,154,154
2149,四川.荆溪/220kV.2025刀闸,220,四川.荆溪.220.nd193,四川.荆溪.220.1369,193,17994,154,154
2150,四川.荆溪/220kV.2601刀闸,220,四川.荆溪.220.1369,四川.荆溪.220.1369,191,3737,154,154
2151,四川.荆溪/220kV.2602刀闸,220,四川.荆溪.220.1369,四川.荆溪.220.1369,192,3736,154,154
2152,四川.荆溪/220kV.2611刀闸,220,四川.荆溪.220.1369,四川.荆溪.220.1369,3739,191,154,154
2153,四川.荆溪/220kV.2612刀闸,220,四川.荆溪.220.1369,四川.荆溪.220.1369,3739,192,154,154
2154,四川.荆溪/220kV.2613刀闸,220,四川.荆溪.220.1369,四川.荆溪.220.1369,17995,3738,154,154
2155,四川.荆溪/220kV.2615刀闸,220,四川.荆溪.220.nd193,四川.荆溪.220.1369,193,17995,154,154
2156,四川.荆溪/220kV.2621刀闸,220,四川.荆溪.220.1369,四川.荆溪.220.1369,3741,191,154,154
2157,四川.荆溪/220kV.2622刀闸,220,四川.荆溪.220.1369,四川.荆溪.220.1369,3741,192,154,154
2158,四川.荆溪/220kV.2623刀闸,220,四川.荆溪.220.1369,四川.荆溪.220.1369,17996,3740,154,154
2159,四川.荆溪/220kV.2625刀闸,220,四川.荆溪.220.nd193,四川.荆溪.220.1369,193,17996,154,154
2160,四川.荆溪/220kV.2641刀闸,220,四川.荆溪.220.nd3743,四川.荆溪.220.1369,3743,191,154,154
2161,四川.荆溪/220kV.2642刀闸,220,四川.荆溪.220.nd3743,四川.荆溪.220.1369,3743,192,154,154
2162,四川.荆溪/220kV.2643刀闸,220,四川.荆溪.220.nd17997,四川.荆溪.220.nd3742,17997,3742,154,154
2163,四川.荆溪/220kV.2645刀闸,220,四川.荆溪.220.nd193,四川.荆溪.220.nd17997,193,17997,154,154
2164,四川.荆溪/220kV.2651刀闸,220,四川.荆溪.220.nd3745,四川.荆溪.220.1369,3745,191,154,154
2165,四川.荆溪/220kV.2652刀闸,220,四川.荆溪.220.nd3745,四川.荆溪.220.1369,3745,192,154,154
2166,四川.荆溪/220kV.2653刀闸,220,四川.荆溪.220.nd17998,四川.荆溪.220.nd3744,17998,3744,154,154
2167,四川.荆溪/220kV.2655刀闸,220,四川.荆溪.220.nd193,四川.荆溪.220.nd17998,193,17998,154,154
2168,四川.荆溪/220kV.2661刀闸,220,四川.荆溪.220.nd3747,四川.荆溪.220.1369,3747,191,154,154
2169,四川.荆溪/220kV.2662刀闸,220,四川.荆溪.220.nd3747,四川.荆溪.220.1369,3747,192,154,154
2170,四川.荆溪/220kV.2663刀闸,220,四川.荆溪.220.nd17999,四川.荆溪.220.nd3746,17999,3746,154,154
2171,四川.荆溪/220kV.2665刀闸,220,四川.荆溪.220.nd193,四川.荆溪.220.nd17999,193,17999,154,154
2172,四川.荆溪/220kV.2901刀闸,220,四川.荆溪.220.1369,四川.荆溪.220.1369,3749,191,154,154
2173,四川.荆溪/220kV.2902刀闸,220,四川.荆溪.220.1369,四川.荆溪.220.1369,3749,192,154,154
2174,四川.荆溪/220kV.2905刀闸,220,四川.荆溪.220.nd193,四川.荆溪.220.nd3748,193,3748,154,154
2175,四川.静云/220kV.2011刀闸,220,四川.静云.220.1380,四川.静云.220.1380,438,3750,155,155
2176,四川.静云/220kV.2012刀闸,220,四川.静云.220.1380,四川.静云.220.1380,439,3750,155,155
2177,四川.静云/220kV.2016刀闸,220,四川.静云.220.1380,四川.静云.220.1380,3751,18000,155,155
2178,四川.静云/220kV.2121刀闸,220,四川.静云.220.1380,四川.静云.220.1380,438,3753,155,155
2179,四川.静云/220kV.2122刀闸,220,四川.静云.220.1380,四川.静云.220.1380,439,3752,155,155
2180,四川.静云/220kV.2611刀闸,220,四川.静云.220.1380,四川.静云.220.1380,3755,438,155,155
2181,四川.静云/220kV.2612刀闸,220,四川.静云.220.1380,四川.静云.220.1380,3755,439,155,155
2182,四川.静云/220kV.2616刀闸,220,四川.静云.220.1380,四川.静云.220.1380,18001,3754,155,155
2183,四川.静云/220kV.2621刀闸,220,四川.静云.220.1380,四川.静云.220.1380,3757,438,155,155
2184,四川.静云/220kV.2622刀闸,220,四川.静云.220.1380,四川.静云.220.1380,3757,439,155,155
2185,四川.静云/220kV.2626刀闸,220,四川.静云.220.1380,四川.静云.220.1380,18002,3756,155,155
2186,四川.静云/220kV.2631刀闸,220,四川.静云.220.1380,四川.静云.220.1380,3759,438,155,155
2187,四川.静云/220kV.2632刀闸,220,四川.静云.220.1380,四川.静云.220.1380,3759,439,155,155
2188,四川.静云/220kV.2636刀闸,220,四川.静云.220.1380,四川.静云.220.1380,18003,3758,155,155
2189,四川.静云/220kV.2641刀闸,220,四川.静云.220.nd3761,四川.静云.220.1380,3761,438,155,155
2190,四川.静云/220kV.2642刀闸,220,四川.静云.220.nd3761,四川.静云.220.1380,3761,439,155,155
2191,四川.静云/220kV.2646刀闸,220,四川.静云.220.nd18004,四川.静云.220.nd3760,18004,3760,155,155
2192,四川.静云/220kV.2651刀闸,220,四川.静云.220.nd3763,四川.静云.220.1380,3763,438,155,155
2193,四川.静云/220kV.2652刀闸,220,四川.静云.220.nd3763,四川.静云.220.1380,3763,439,155,155
2194,四川.静云/220kV.2656刀闸,220,四川.静云.220.nd18005,四川.静云.220.nd3762,18005,3762,155,155
2195,四川.静云/220kV.2661刀闸,220,四川.静云.220.nd3765,四川.静云.220.1380,3765,438,155,155
2196,四川.静云/220kV.2662刀闸,220,四川.静云.220.nd3765,四川.静云.220.1380,3765,439,155,155
2197,四川.静云/220kV.2666刀闸,220,四川.静云.220.nd18006,四川.静云.220.nd3764,18006,3764,155,155
2198,四川.静云/220kV.2671刀闸,220,四川.静云.220.1380,四川.静云.220.1380,3767,438,155,155
2199,四川.静云/220kV.2672刀闸,220,四川.静云.220.1380,四川.静云.220.1380,3767,439,155,155
2200,四川.静云/220kV.2676刀闸,220,四川.静云.220.1380,四川.静云.220.1380,18007,3766,155,155
2201,四川.静云/220kV.2681刀闸,220,四川.静云.220.1380,四川.静云.220.1380,3769,438,155,155
2202,四川.静云/220kV.2682刀闸,220,四川.静云.220.1380,四川.静云.220.1380,3769,439,155,155
2203,四川.静云/220kV.2686刀闸,220,四川.静云.220.1380,四川.静云.220.1380,18008,3768,155,155
2204,四川.九里/220kV.2011刀闸,220,四川.九里.220.1387,四川.九里.220.1387,183,3770,156,156
2205,四川.九里/220kV.2012刀闸,220,四川.九里.220.1387,四川.九里.220.1387,184,3770,156,156
2206,四川.九里/220kV.2016刀闸,220,四川.九里.220.1387,四川.九里.220.1387,3771,18009,156,156
2207,四川.九里/220kV.2021刀闸,220,四川.九里.220.1387,四川.九里.220.1387,183,3772,156,156
2208,四川.九里/220kV.2022刀闸,220,四川.九里.220.1387,四川.九里.220.1387,184,3772,156,156
2209,四川.九里/220kV.2026刀闸,220,四川.九里.220.1387,四川.九里.220.1387,3773,18010,156,156
2210,四川.九里/220kV.2121刀闸,220,四川.九里.220.1387,四川.九里.220.1387,183,3774,156,156
2211,四川.九里/220kV.2122刀闸,220,四川.九里.220.1387,四川.九里.220.1387,184,3775,156,156
2212,四川.九里/220kV.2611刀闸,220,四川.九里.220.1387,四川.九里.220.1387,3777,183,156,156
2213,四川.九里/220kV.2612刀闸,220,四川.九里.220.1387,四川.九里.220.1387,3777,184,156,156
2214,四川.九里/220kV.2616刀闸,220,四川.九里.220.1387,四川.九里.220.1387,18011,3776,156,156
2215,四川.九里/220kV.2621刀闸,220,四川.九里.220.nd3779,四川.九里.220.1387,3779,183,156,156
2216,四川.九里/220kV.2622刀闸,220,四川.九里.220.nd3779,四川.九里.220.1387,3779,184,156,156
2217,四川.九里/220kV.2626刀闸,220,四川.九里.220.nd18012,四川.九里.220.nd3778,18012,3778,156,156
2218,四川.九里/220kV.2631刀闸,220,四川.九里.220.1387,四川.九里.220.1387,3781,183,156,156
2219,四川.九里/220kV.2632刀闸,220,四川.九里.220.1387,四川.九里.220.1387,3781,184,156,156
2220,四川.九里/220kV.2636刀闸,220,四川.九里.220.1387,四川.九里.220.1387,18013,3780,156,156
2221,四川.九里/220kV.2641刀闸,220,四川.九里.220.1387,四川.九里.220.1387,3783,183,156,156
2222,四川.九里/220kV.2642刀闸,220,四川.九里.220.1387,四川.九里.220.1387,3783,184,156,156
2223,四川.九里/220kV.2646刀闸,220,四川.九里.220.1387,四川.九里.220.1387,18014,3782,156,156
2224,四川.九里/220kV.2651刀闸,220,四川.九里.220.1387,四川.九里.220.1387,3785,183,156,156
2225,四川.九里/220kV.2652刀闸,220,四川.九里.220.1387,四川.九里.220.1387,3785,184,156,156
2226,四川.九里/220kV.2656刀闸,220,四川.九里.220.1387,四川.九里.220.1387,18015,3784,156,156
2227,四川.九龙/220kV.2011刀闸,220,四川.九龙.220.1399,四川.九龙.220.1399,3787,440,157,157
2228,四川.九龙/220kV.2012刀闸,220,四川.九龙.220.1399,四川.九龙.220.1399,3787,441,157,157
2229,四川.九龙/220kV.2016刀闸,220,四川.九龙.220.1399,四川.九龙.220.1399,18016,3786,157,157
2230,四川.九龙/220kV.2021刀闸,220,四川.九龙.220.1399,四川.九龙.220.1399,3789,440,157,157
2231,四川.九龙/220kV.2022刀闸,220,四川.九龙.220.1399,四川.九龙.220.1399,3789,441,157,157
2232,四川.九龙/220kV.2026刀闸,220,四川.九龙.220.1399,四川.九龙.220.1399,18017,3788,157,157
2233,四川.九龙/220kV.2121刀闸,220,四川.九龙.220.1399,四川.九龙.220.1399,440,3791,157,157
2234,四川.九龙/220kV.2122刀闸,220,四川.九龙.220.1399,四川.九龙.220.1399,441,3790,157,157
2235,四川.九龙/220kV.2611刀闸,220,四川.九龙.220.1399,四川.九龙.220.1399,3793,440,157,157
2236,四川.九龙/220kV.2612刀闸,220,四川.九龙.220.1399,四川.九龙.220.1399,3793,441,157,157
2237,四川.九龙/220kV.2616刀闸,220,四川.九龙.220.1399,四川.九龙.220.1399,18018,3792,157,157
2238,四川.九龙/220kV.2681刀闸,220,四川.九龙.220.1399,四川.九龙.220.1399,3795,440,157,157
2239,四川.九龙/220kV.2682刀闸,220,四川.九龙.220.1399,四川.九龙.220.1399,3795,441,157,157
2240,四川.九龙/220kV.2686刀闸,220,四川.九龙.220.1399,四川.九龙.220.1399,18019,3794,157,157
2241,四川.九龙/35kV.3016刀闸,35,四川.九龙.35.nd18020,四川.九龙.35.nd3796,18020,3796,158,158
2242,四川.九龙/35kV.3026刀闸,35,四川.九龙.35.nd18021,四川.九龙.35.nd3797,18021,3797,158,158
2243,四川.九龙/35kV.3111刀闸,35,四川.九龙.35.nd3799,四川.九龙.35.nd442,3799,442,158,158
2244,四川.九龙/35kV.3121刀闸,35,四川.九龙.35.nd3801,四川.九龙.35.nd442,3801,442,158,158
2245,四川.九龙/35kV.3212刀闸,35,四川.九龙.35.nd3803,四川.九龙.35.nd443,3803,443,158,158
2246,四川.九龙/35kV.3222刀闸,35,四川.九龙.35.nd3805,四川.九龙.35.nd443,3805,443,158,158
2247,四川.九龙/500kV.50211刀闸,500,四川.九龙.500.1394,四川.九龙.500.1394,444,3806,159,159
2248,四川.九龙/500kV.50212刀闸,500,四川.九龙.500.1394,四川.九龙.500.1394,3807,18022,159,159
2249,四川.九龙/500kV.50221刀闸,500,四川.九龙.500.1394,四川.九龙.500.1394,18022,3808,159,159
2250,四川.九龙/500kV.50222刀闸,500,四川.九龙.500.1394,四川.九龙.500.1394,3809,18023,159,159
2251,四川.九龙/500kV.50231刀闸,500,四川.九龙.500.1394,四川.九龙.500.1394,18023,3810,159,159
2252,四川.九龙/500kV.50232刀闸,500,四川.九龙.500.1394,四川.九龙.500.1394,3811,445,159,159
2253,四川.九龙/500kV.50311刀闸,500,四川.九龙.500.1394,四川.九龙.500.1394,444,3812,159,159
2254,四川.九龙/500kV.50312刀闸,500,四川.九龙.500.1394,四川.九龙.500.1394,3813,18024,159,159
2255,四川.九龙/500kV.50321刀闸,500,四川.九龙.500.1394,四川.九龙.500.nd3814,18024,3814,159,159
2256,四川.九龙/500kV.50322刀闸,500,四川.九龙.500.nd3815,四川.九龙.500.nd18025,3815,18025,159,159
2257,四川.九龙/500kV.50331刀闸,500,四川.九龙.500.nd18025,四川.九龙.500.nd3816,18025,3816,159,159
2258,四川.九龙/500kV.50332刀闸,500,四川.九龙.500.nd3817,四川.九龙.500.1394,3817,445,159,159
2259,四川.聚源/220kV.2011刀闸,220,四川.聚源.220.1551,四川.聚源.220.1551,189,3818,58,58
2260,四川.聚源/220kV.2012刀闸,220,四川.聚源.220.1551,四川.聚源.220.1551,190,3818,58,58
2261,四川.聚源/220kV.2013刀闸,220,四川.聚源.220.1551,四川.聚源.220.1551,3819,18026,58,58
2262,四川.聚源/220kV.2021刀闸,220,四川.聚源.220.1551,四川.聚源.220.1551,189,3820,58,58
2263,四川.聚源/220kV.2022刀闸,220,四川.聚源.220.1551,四川.聚源.220.1551,190,3820,58,58
2264,四川.聚源/220kV.2023刀闸,220,四川.聚源.220.1551,四川.聚源.220.1551,3821,18027,58,58
2265,四川.聚源/220kV.2121刀闸,220,四川.聚源.220.1551,四川.聚源.220.1551,3822,189,58,58
2266,四川.聚源/220kV.2122刀闸,220,四川.聚源.220.1551,四川.聚源.220.1551,3823,190,58,58
2267,四川.聚源/220kV.2611刀闸,220,四川.聚源.220.1551,四川.聚源.220.1551,3825,189,58,58
2268,四川.聚源/220kV.2612刀闸,220,四川.聚源.220.1551,四川.聚源.220.1551,3825,190,58,58
2269,四川.聚源/220kV.2616刀闸,220,四川.聚源.220.1551,四川.聚源.220.1551,18028,3824,58,58
2270,四川.聚源/220kV.2621刀闸,220,四川.聚源.220.1551,四川.聚源.220.1551,3827,189,58,58
2271,四川.聚源/220kV.2622刀闸,220,四川.聚源.220.1551,四川.聚源.220.1551,3827,190,58,58
2272,四川.聚源/220kV.2626刀闸,220,四川.聚源.220.1551,四川.聚源.220.1551,18029,3826,58,58
2273,四川.聚源/220kV.2651刀闸,220,四川.聚源.220.1551,四川.聚源.220.1551,3829,189,58,58
2274,四川.聚源/220kV.2652刀闸,220,四川.聚源.220.1551,四川.聚源.220.1551,3829,190,58,58
2275,四川.聚源/220kV.2656刀闸,220,四川.聚源.220.1551,四川.聚源.220.1551,18030,3828,58,58
2276,四川.聚源/220kV.2661刀闸,220,四川.聚源.220.nd3831,四川.聚源.220.1551,3831,189,58,58
