id,name,type,I_Vol,K_Vol,J_Vol,I_S,K_S,J_S,Itap_H,Itap_L,Itap_E,Itap_C,Itap_V,Ktap_H,Ktap_L,Ktap_E,Ktap_C,Ktap_V,Jtap_V,Ri,Xi,Rk,Xk,Rj,Xj,I_node,K_node,J_node,I_P,I_Q,K_P,K_Q,J_P,J_Q,I_tap,K_tap,I_off,K_off,J_off,Pi_meas,Qi_meas,Pk_meas,Qk_meas,Pj_meas,Qj_meas,Ti_meas,Tk_meas,G,B,I_nd,K_nd,J_nd,I_bs,K_bs,J_bs,I_island,K_island,J_island,Ri*,Xi*,Rk*,Xk*,Rj*,Xj*,I_t,K_t,J_t,IBase_V,KBase_V,JBase_V
序号,变压器名,绕组类型,高压端电压等级,中压端电压等级,低压端电压等级,高压端额定容量,中压端额定容量,低压端额定容量,高压端分接头最高档位,高压端分接头最低档位,高压端分接头额定档位,高压端分接头级差,高压端额定电压,中压端分接头最高档位,中压端分接头最低档位,中压端分接头额定档位,中压端分接头级差,中压端额定电压,低压端额定电压,高压绕组电阻,高压绕组电抗,中压绕组电阻,中压绕组电抗,低压绕组电阻,低压绕组电抗,高压端所在拓扑节点,中压端所在拓扑节点,低压端所在拓扑节点,高压端有功功率,高压端无功功率,中压端有功功率,中压端无功功率,低压端有功功率,低压端无功功率,高压侧分接头位置,中压侧分接头位置,高压侧开断标志,中压侧开断标志,低压侧开断标志,高压端有功功率量测,高压端无功功率量测,中压端有功功率量测,中压端无功功率量测,低压端有功功率量测,低压端无功功率量测,高压端分接头位置遥测,中压端分接头位置遥测,并联电导,并联电纳,高压端物理节点,中压端物理节点,低压端物理节点,高压端计算节点,中压端计算节点,低压端计算节点,高压端电气岛号,中压端电气岛号,低压端电气岛号,高压绕组电阻标么值,高压绕组电抗标么值,中压绕组电阻标么值,中压绕组电抗标么值,低压绕组电阻标么值,低压绕组电抗标么值,高压端变比,中压端变比,低压端变比,高压端基准电压,中压端基准电压,低压端基准电压
375,四川.毛尔盖厂/3#变压器,2,35,0,6,7,0,7,5,1,3,-0.025,36.000,17,1,1,-0.012500,0.000,6.300,0.000,0.000,0.000,0.000,0.000,0.000,四川.毛尔盖厂.35.5513,'',四川.毛尔盖厂.6.5517,-0.699,6.192,0.000,0.000,0.709,-6.101,5,0,0,0,0,-1.33,4.25,'','','','','','','','',9323,-1,21416,5513,-2,5517,0,-1,0,0.028488,0.245435,0.000000,0.000000,0.000000,0.000000,0.924324,0.000000,1.000000,37.000000,0.000000,6.300000
376,四川.毛尔盖厂/4#变压器,2,35,0,15,7,0,7,5,1,3,-0.025,37.000,17,1,1,-0.012500,0.000,15.750,0.000,0.000,0.000,0.000,0.000,0.000,四川.毛尔盖厂.35.5513,'',四川.毛尔盖厂.15.5515,0.686,-6.147,0.000,0.000,-0.673,6.220,0,0,0,0,0,-1.25,4.30,'','','','','','','','',9320,-1,861,5513,-2,5515,0,-1,0,0.028488,0.172389,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,37.000000,0.000000,15.750000
377,四川.新平Ⅱ厂/2#变压器,2,500,0,22,720,0,720,5,1,3,-0.025,550.000,17,1,1,-0.012500,0.000,22.000,0.000,0.000,0.000,0.000,0.000,0.000,四川.新平Ⅱ厂.500.nd873,'',四川.新平Ⅱ厂.22.nd21421,0.000,0.000,0.000,0.000,0.000,0.000,0,0,1,0,0,0.00,0.00,'','','','','','','','',873,-1,21421,5520,-2,5521,-1,-1,-1,0.000265,0.019708,0.000000,0.000000,0.000000,0.000000,1.047619,0.000000,1.000000,525.000000,0.000000,22.000000
378,四川.楼方厂/1#变压器,2,110,0,10,180,0,180,5,1,3,-0.025,115.000,17,1,1,-0.012500,0.000,10.500,0.000,0.000,0.000,0.000,0.000,0.000,四川.楼方厂.110.5518,'',四川.楼方厂.10.5519,-40.641,-6.298,0.000,0.000,40.711,8.049,0,0,0,0,0,-41.03,-9.76,'','','','','','','','',21437,-1,9345,5518,-2,5519,0,-1,0,0.004537,0.113422,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,115.000000,0.000000,10.500000
379,四川.葫芦坝厂/2#变压器,3,220,110,10,100,100,50,5,1,3,-0.025,242.000,1,1,1,0.000000,121.000,10.500,0.000,0.000,0.000,-0.000,0.000,0.000,四川.葫芦坝厂.220.1138,四川.葫芦坝厂.110.1139,四川.葫芦坝厂.10.nd21441,-40.393,-7.416,40.435,7.468,0.000,0.000,4,0,0,0,1,-40.10,-6.18,40.49,7.21,'','','',7.21,'','',21439,21440,21441,1138,1139,1142,0,0,-1,0.000068,0.009231,0.002348,-0.007800,0.000578,0.021079,1.025870,1.052174,1.000000,230.000000,115.000000,10.500000
380,四川.南华/1#变压器,3,220,110,10,150,150,75,17,1,9,-0.013,220.000,1,1,1,0.000000,121.000,10.500,0.000,0.000,0.000,-0.000,0.000,0.000,四川.南华.220.1977,四川.南华.110.1978,四川.南华.10.1980,94.433,0.343,-93.911,-20.128,-0.269,29.038,2,0,0,0,0,93.96,0.50,-93.79,-19.60,-0.14,29.55,29.55,'','','',18210,26919,26920,1977,1978,1980,0,0,0,0.001456,0.096597,0.000964,-0.007996,0.001070,0.058393,1.040217,1.052174,1.000000,230.000000,115.000000,10.500000
381,四川.武侯/1#变压器,3,220,110,10,150,150,75,17,1,9,-0.015,220.000,1,1,1,0.000000,121.000,10.500,0.000,0.000,0.000,-0.000,0.000,0.000,四川.武侯.220.3058,四川.武侯.110.nd26903,四川.武侯.10.nd26901,0.000,0.000,0.000,0.000,0.000,0.000,4,0,1,1,1,'','','','','','',-0.01,'','','',18486,26903,26901,3058,3064,3066,0,-1,-1,0.001380,0.100000,0.000624,-0.006932,0.002382,0.057066,1.028261,1.052174,1.000000,230.000000,115.000000,10.500000
382,四川.武侯/2#变压器,3,220,110,10,150,150,75,17,1,9,-0.015,220.000,1,1,1,0.000000,121.000,10.500,0.000,0.000,0.000,-0.000,0.000,0.000,四川.武侯.220.3058,四川.武侯.110.nd26904,四川.武侯.10.nd26902,0.000,0.000,0.000,0.000,0.000,0.000,3,0,1,1,1,'','','','','','',-0.01,'','','',18487,26904,26902,3058,3065,3067,0,-1,-1,0.001456,0.096900,0.000541,-0.007499,0.001493,0.058365,1.042609,1.052174,1.000000,230.000000,115.000000,10.500000
383,四川.万安/1#变压器,3,220,110,10,120,120,60,17,1,9,-0.015,220.000,1,1,1,0.000000,121.000,10.500,0.000,0.000,0.000,-0.000,0.000,0.000,四川.万安.220.453,四川.万安.110.454,四川.万安.10.456,51.137,14.997,-51.257,-23.652,0.213,12.340,3,0,0,0,0,51.42,13.78,-51.52,-23.03,-0.04,12.93,12.93,'','','',18476,26907,26909,453,454,456,0,0,0,0.001871,0.125405,0.000875,-0.008873,0.002015,0.072541,1.042609,1.052174,1.000000,230.000000,115.000000,10.500000
384,四川.万安/2#变压器,3,220,110,10,150,150,75,17,1,9,-0.015,220.000,1,1,1,0.000000,121.000,10.500,0.000,0.000,0.000,-0.000,0.000,0.000,四川.万安.220.453,四川.万安.110.455,四川.万安.10.457,60.739,16.157,-60.800,-17.845,0.158,5.684,3,0,0,0,0,61.09,15.01,-61.01,-17.18,-0.04,6.32,6.32,'','','',18477,26908,26910,453,455,457,0,0,0,0.001229,0.099900,0.000922,-0.007233,0.001550,0.059966,1.042609,1.052174,1.000000,230.000000,115.000000,10.500000
385,四川.广惠/1#变压器,3,220,110,10,120,120,60,17,1,9,-0.013,220.000,1,1,1,0.000000,121.000,10.500,0.000,0.000,0.000,-0.000,0.000,0.000,四川.广惠.220.972,四川.广惠.110.978,四川.广惠.10.980,70.140,10.151,-59.586,-10.291,-10.406,6.420,2,0,0,0,0,69.89,9.71,-59.41,-9.70,-10.23,6.97,6.97,'','','',17859,26906,26905,972,978,980,0,0,0,0.001890,0.121664,0.001032,-0.010000,0.001994,0.069166,1.040217,1.052174,1.000000,230.000000,115.000000,10.500000
386,四川.发展/3#变压器,3,220,110,10,180,180,60,17,1,9,-0.015,220.000,1,1,1,0.000000,121.000,10.500,0.000,0.000,0.000,-0.000,0.000,0.000,四川.发展.220.897,四川.发展.110.900,四川.发展.10.902,108.599,21.116,-98.112,-8.589,-10.326,-2.536,5,0,0,0,0,107.99,21.80,-97.99,-8.85,-10.20,-2.73,-2.73,'','','',17783,26921,26922,897,900,902,0,0,0,0.000854,0.083972,0.000518,-0.007361,0.000813,0.049582,1.013913,1.052174,1.000000,230.000000,115.000000,10.500000
387,四川.发展/2#变压器,3,220,110,10,180,180,60,17,1,9,-0.015,220.000,1,1,1,0.000000,121.000,10.500,0.000,0.000,0.000,-0.000,0.000,0.000,四川.发展.220.897,四川.发展.110.901,四川.发展.10.903,109.291,20.107,-92.455,-6.177,-16.643,-3.815,5,0,0,0,0,108.66,20.79,-92.36,-6.44,-16.54,-4.00,-4.00,'','','',17782,26923,26924,897,901,903,0,0,0,0.001210,0.082055,0.000376,-0.006388,0.001686,0.050055,1.013913,1.052174,1.000000,230.000000,115.000000,10.500000
388,四川.丰谷/2#变压器,3,220,110,10,150,150,75,17,1,9,-0.013,220.000,1,1,1,0.000000,121.000,10.500,0.000,0.000,0.000,-0.000,0.000,0.000,四川.丰谷.220.920,四川.丰谷.110.nd26931,四川.丰谷.10.nd26932,0.000,0.000,0.000,0.000,0.000,0.000,2,0,1,1,1,'','','','','','',-0.01,'','','',17799,26931,26932,920,922,924,0,-1,-1,0.001437,0.096966,0.000955,-0.007700,0.001062,0.057832,1.040217,1.052174,1.000000,230.000000,115.000000,10.500000
389,四川.丰谷/1#变压器,3,220,110,10,150,150,75,17,1,9,-0.013,220.000,1,1,1,0.000000,121.000,10.500,0.000,0.000,0.000,-0.000,0.000,0.000,四川.丰谷.220.920,四川.丰谷.110.nd26930,四川.丰谷.10.nd26929,0.000,0.000,0.000,0.000,0.000,0.000,2,0,1,1,1,'','','','','','',-0.01,'','','',17798,26930,26929,920,921,923,0,-1,-1,0.001318,0.095499,0.000660,-0.008166,0.001599,0.059832,1.040217,1.052174,1.000000,230.000000,115.000000,10.500000
390,四川.安顺桥/1#变压器,3,220,110,10,150,150,75,17,1,9,-0.013,220.000,1,1,1,0.000000,121.000,10.500,0.000,0.000,0.000,-0.000,0.000,0.000,四川.安顺桥.220.19744,四川.安顺桥.110.nd26928,四川.安顺桥.10.nd26927,0.000,0.000,0.000,0.000,0.000,0.000,3,0,1,1,1,'','','','','','',-0.01,'','','',17570,26928,26927,19744,476,478,0,-1,-1,0.001323,0.099395,0.000737,-0.007800,0.001059,0.060340,1.028261,1.052174,1.000000,230.000000,115.000000,10.500000
391,四川.永兴/1#变压器,3,220,110,10,120,120,60,17,1,9,-0.015,230.000,1,1,1,0.000000,121.000,10.500,0.000,0.000,0.000,-0.000,0.000,0.000,四川.永兴.220.3446,四川.永兴.110.3448,四川.永兴.10.3450,60.856,8.830,-54.264,-9.819,-6.477,5.543,7,0,0,0,0,60.99,8.08,-54.49,-9.16,-6.70,6.19,6.19,'','','',18616,26915,26917,3446,3448,3450,0,0,0,0.002060,0.116824,0.000851,-0.005671,0.002268,0.067505,1.030000,1.052174,1.000000,230.000000,115.000000,10.500000
392,四川.永兴/2#变压器,3,220,110,10,120,120,60,17,1,9,-0.015,230.000,1,1,1,0.000000,121.000,10.500,0.000,0.000,0.000,-0.000,0.000,0.000,四川.永兴.220.3446,四川.永兴.110.3449,四川.永兴.10.3451,60.686,8.742,-54.475,-9.073,-6.103,4.840,7,0,0,0,0,61.03,8.02,-54.49,-8.36,-6.11,5.53,5.53,'','','',18617,26916,26918,3446,3449,3451,0,0,0,0.001777,0.117051,0.001021,-0.006200,0.002068,0.068204,1.030000,1.052174,1.000000,230.000000,115.000000,10.500000
393,四川.城南/1#变压器,3,220,110,10,150,150,75,17,1,9,-0.015,220.000,1,1,1,0.000000,121.000,10.500,0.000,0.000,0.000,-0.000,0.000,0.000,四川.城南.220.4696,四川.城南.110.4697,四川.城南.10.4699,66.823,10.735,-63.093,-14.305,-3.612,7.889,2,0,0,0,0,66.07,11.37,-62.63,-14.37,-3.14,7.86,7.86,'','','',19106,26933,26934,4696,4697,4699,0,0,0,0.001512,0.090964,0.000749,-0.005966,0.001374,0.055766,1.056957,1.052174,1.000000,230.000000,115.000000,10.500000
394,四川.城南/2#变压器,3,220,110,10,150,150,75,17,1,9,-0.015,220.000,1,1,1,0.000000,121.000,10.500,0.000,0.000,0.000,-0.000,0.000,0.000,四川.城南.220.4696,四川.城南.110.4698,四川.城南.10.4700,62.852,10.988,-62.440,-7.082,-0.309,0.115,2,0,0,0,0,61.94,11.46,-62.14,-7.24,0.00,0.00,0.00,'','','',19107,26935,26936,4696,4698,4700,0,0,0,0.001491,0.097333,0.000726,-0.006932,0.001444,0.056866,1.056957,1.052174,1.000000,230.000000,115.000000,10.500000
395,四川.朱坎/1#变压器,3,220,110,10,150,150,75,17,1,9,-0.015,220.000,1,1,1,0.000000,121.000,10.500,0.000,0.000,0.000,-0.000,0.000,0.000,四川.朱坎.220.3557,四川.朱坎.110.3561,四川.朱坎.10.3563,70.724,13.912,-70.388,-18.077,-0.216,9.188,3,0,0,0,0,70.02,13.84,-70.23,-18.20,-0.05,9.10,9.10,'','','',18694,26937,26939,3557,3561,3563,0,0,0,0.000624,0.096499,0.001371,-0.007766,0.001418,0.057365,1.042609,1.052174,1.000000,230.000000,115.000000,10.500000
396,四川.朱坎/2#变压器,3,220,110,10,150,150,75,17,1,9,-0.015,220.000,1,1,1,0.000000,121.000,10.500,0.000,0.000,0.000,-0.000,0.000,0.000,四川.朱坎.220.3557,四川.朱坎.110.3562,四川.朱坎.10.3564,67.117,11.318,-66.793,-15.755,-0.210,9.103,3,0,0,0,0,66.45,11.45,-66.59,-15.75,-0.00,9.13,9.13,'','','',18695,26938,26940,3557,3562,3564,0,0,0,0.000870,0.099766,0.001261,-0.007499,0.001509,0.059900,1.042609,1.052174,1.000000,230.000000,115.000000,10.500000
397,四川.云西/1#变压器,3,220,110,10,150,150,75,17,1,9,-0.015,220.000,1,1,1,0.000000,121.000,10.500,0.000,0.000,0.000,-0.000,0.000,0.000,四川.云西.220.3512,四川.云西.110.3514,四川.云西.10.3516,53.566,0.521,-53.208,-15.248,-0.276,17.809,1,0,0,0,0,53.11,1.07,-52.94,-14.41,0.00,18.60,18.60,'','','',18657,26911,26913,3512,3514,3516,0,0,0,0.001493,0.094000,0.000699,-0.008000,0.001474,0.060665,1.071304,1.052174,1.000000,230.000000,115.000000,10.500000
398,四川.云西/2#变压器,3,220,110,10,150,150,75,17,1,9,-0.015,220.000,1,1,1,0.000000,121.000,10.500,0.000,0.000,0.000,-0.000,0.000,0.000,四川.云西.220.3512,四川.云西.110.3515,四川.云西.10.3517,53.172,0.409,-52.933,-5.333,-0.167,7.905,1,0,0,0,0,52.60,1.13,-52.77,-4.36,0.00,8.81,8.81,'','','',18658,26912,26914,3512,3515,3517,0,0,0,0.001393,0.097864,0.000777,-0.008866,0.001195,0.060132,1.071304,1.052174,1.000000,230.000000,115.000000,10.500000
399,四川.银江/1#变压器,3,220,110,10,150,150,75,17,1,9,-0.015,220.000,1,1,1,0.000000,121.000,10.500,0.000,0.000,0.000,-0.000,0.000,0.000,四川.银江.220.3417,四川.银江.110.3418,四川.银江.10.3420,39.054,10.873,-38.849,-17.499,-0.158,8.245,3,0,0,0,0,38.54,8.05,-38.76,-16.29,-0.06,9.34,9.34,'','','',18600,26941,26942,3417,3418,3420,0,0,0,0.001486,0.096766,0.000964,-0.007828,0.001059,0.058299,1.042609,1.052174,1.000000,230.000000,115.000000,10.500000
400,四川.银江/2#变压器,3,220,110,10,120,120,60,17,1,9,-0.015,220.000,1,1,1,0.000000,121.000,10.500,0.000,0.000,0.000,-0.000,0.000,0.000,四川.银江.220.3417,四川.银江.110.3419,四川.银江.10.3421,38.669,7.235,-38.516,-4.317,-0.105,-0.966,3,0,0,0,0,38.17,4.62,-38.41,-3.25,0.00,0.00,0.00,'','','',18601,26943,26944,3417,3419,3421,0,0,0,0.001777,0.121626,0.001021,-0.005955,0.001904,0.071040,1.042609,1.052174,1.000000,230.000000,115.000000,10.500000
401,四川.舒平/1#变压器,3,220,110,10,120,120,60,17,1,9,-0.015,230.000,1,1,1,0.000000,121.000,10.500,0.000,0.000,0.000,-0.000,0.000,0.000,四川.舒平.220.2642,四川.舒平.110.2643,四川.舒平.10.2645,58.632,0.638,-58.446,-3.174,-0.052,6.799,6,0,0,0,0,58.97,4.10,-58.40,-4.64,0.00,5.50,5.50,'','','',18339,26949,26950,2642,2643,2645,0,0,0,0.002439,0.122079,0.001121,-0.007915,0.002461,0.070416,1.045000,1.052174,1.000000,230.000000,115.000000,10.500000
402,四川.舒平/2#变压器,3,220,110,10,120,120,60,17,1,9,-0.015,230.000,1,1,1,0.000000,121.000,10.500,0.000,0.000,0.000,-0.000,0.000,0.000,四川.舒平.220.2642,四川.舒平.110.2644,四川.舒平.10.2646,61.421,2.540,-61.291,-5.044,-0.016,7.085,6,0,0,0,0,61.72,5.51,-61.28,-6.88,0.00,5.45,5.45,'','','',18340,26951,26952,2642,2644,2646,0,0,0,0.001834,0.120416,0.000945,-0.008750,0.002401,0.072079,1.045000,1.052174,1.000000,230.000000,115.000000,10.500000
403,四川.安县/1#变压器,3,220,110,35,120,120,60,17,1,9,-0.013,220.000,1,1,1,0.000000,121.000,38.500,0.000,0.000,0.000,-0.000,0.000,0.000,四川.安县.220.481,四川.安县.110.482,四川.安县.35.485,13.637,-2.082,-11.750,3.157,-1.876,-0.834,2,0,0,0,0,13.20,-2.28,-11.69,3.15,-1.81,-0.79,-0.79,'','','',17573,26947,26946,481,482,485,0,0,0,0.002250,0.120333,0.001191,-0.005665,0.002231,0.069660,1.040217,1.052174,1.040541,230.000000,115.000000,37.000000
404,四川.安县/2#变压器,3,220,110,35,120,120,60,17,1,9,-0.013,220.000,1,1,1,0.000000,121.000,38.500,0.000,0.000,0.000,-0.000,0.000,0.000,四川.安县.220.481,四川.安县.110.483,四川.安县.35.484,13.617,1.997,-6.043,-0.675,-7.565,-1.032,2,0,0,0,0,13.20,1.81,-5.96,-0.67,-7.48,-0.98,-0.98,'','','',17574,26948,26945,481,483,484,0,0,0,0.001985,0.121285,0.001512,-0.006200,0.001560,0.069376,1.040217,1.052174,1.040541,230.000000,115.000000,37.000000
405,四川.金鹅/1#变压器,3,220,110,10,120,120,60,17,1,9,-0.015,220.000,1,1,1,0.000000,121.000,10.500,0.000,0.000,0.000,-0.000,0.000,0.000,四川.金鹅.220.1348,四川.金鹅.110.1349,四川.金鹅.10.1351,51.197,5.162,-43.691,-7.220,-7.431,5.413,3,0,0,0,0,50.84,5.63,-43.44,-7.40,-7.17,5.27,5.27,'','','',17980,26955,26956,1348,1349,1351,0,0,0,0.001752,0.121707,0.001019,-0.008957,0.001210,0.073374,1.042609,1.052174,1.000000,230.000000,115.000000,10.500000
406,四川.金鹅/2#变压器,3,220,110,10,150,150,75,17,1,9,-0.015,220.000,1,1,1,0.000000,121.000,10.500,0.000,0.000,0.000,-0.000,0.000,0.000,四川.金鹅.220.1348,四川.金鹅.110.1350,四川.金鹅.10.1352,62.748,4.002,-62.375,-0.034,-0.282,-0.054,3,0,0,0,0,62.42,4.83,-62.10,0.00,0.00,0.00,0.00,'','','',18954,26957,26958,1348,1350,1352,0,0,0,0.001635,0.099299,0.000448,-0.007699,0.001752,0.057561,1.042609,1.052174,1.000000,230.000000,115.000000,10.500000
407,四川.松柏/1#变压器,3,220,110,10,120,120,60,17,1,9,-0.015,220.000,1,1,1,0.000000,121.000,10.500,0.000,0.000,0.000,-0.000,0.000,0.000,四川.松柏.220.2799,四川.松柏.110.2800,四川.松柏.10.2802,61.360,11.769,-53.148,-5.443,-8.095,-1.301,3,0,0,0,0,61.33,9.86,-53.25,-8.69,-8.19,-4.19,-4.19,'','','',18377,26959,26960,2799,2800,2802,0,0,0,0.001826,0.121664,0.001059,-0.006000,0.001841,0.071909,1.042609,1.052174,1.000000,230.000000,115.000000,10.500000
408,四川.代市/1#变压器,3,220,110,35,120,120,60,17,1,9,-0.015,230.000,1,1,1,0.000000,121.000,38.500,0.000,0.000,0.000,-0.000,0.000,0.000,四川.代市.220.627,四川.代市.110.628,四川.代市.35.630,39.907,5.718,-36.491,-3.830,-3.367,0.048,5,0,0,0,0,40.02,5.83,-36.84,-3.86,-3.71,'',-3.71,'','','',17684,26953,26961,627,628,630,0,0,0,0.001888,0.112382,0.000947,-0.007032,0.002019,0.068790,1.060000,1.052174,1.040541,230.000000,115.000000,37.000000
409,四川.代市/2#变压器,3,220,110,35,120,120,60,17,1,9,-0.015,230.000,1,1,1,0.000000,121.000,38.500,0.000,0.000,0.000,-0.000,0.000,0.000,四川.代市.220.627,四川.代市.110.629,四川.代市.35.631,38.946,3.369,-36.125,-1.865,-2.769,0.340,5,0,0,0,0,39.01,4.42,-36.52,-1.29,-3.16,0.94,0.94,'','','',17685,26954,26962,627,629,631,0,0,0,0.001921,0.115747,0.001259,-0.009083,0.002112,0.070907,1.060000,1.052174,1.040541,230.000000,115.000000,37.000000
410,四川.金牛/3#变压器,3,220,110,10,180,180,90,17,1,9,-0.015,220.000,1,1,1,0.000000,121.000,10.500,0.000,0.000,0.000,-0.000,0.000,0.000,四川.金牛.220.4108,四川.金牛.110.4111,四川.金牛.10.4114,127.411,24.639,-126.689,-11.999,-0.473,0.130,6,0,0,0,0,126.46,24.87,-126.21,-12.14,0.00,-0.00,-0.00,'','','',19080,26969,26968,4108,4111,4114,0,0,0,0.001087,0.080832,0.000471,-0.006000,0.001238,0.047665,0.999565,1.052174,1.000000,230.000000,115.000000,10.500000
411,四川.金牛/2#变压器,3,220,110,10,180,180,90,17,1,9,-0.015,220.000,1,1,1,0.000000,121.000,10.500,0.000,0.000,0.000,-0.000,0.000,0.000,四川.金牛.220.4108,四川.金牛.110.4112,四川.金牛.10.4113,153.397,33.496,-152.539,-14.965,-0.446,0.022,6,0,0,0,0,152.42,33.92,-152.09,-14.99,0.00,-0.00,-0.00,'','','',19084,26970,26967,4108,4112,4113,0,0,0,0.001304,0.080076,0.000427,-0.005803,0.001040,0.050527,0.999565,1.052174,1.000000,230.000000,115.000000,10.500000
412,四川.松林/1#变压器,3,220,110,10,150,150,75,17,1,9,-0.015,220.000,1,1,1,0.000000,121.000,10.500,0.000,0.000,0.000,-0.000,0.000,0.000,四川.松林.220.2806,四川.松林.110.2809,四川.松林.10.2811,66.361,12.160,-65.878,-16.899,-0.374,9.095,3,0,0,0,0,65.61,12.84,-65.61,-17.31,-0.10,8.75,8.75,'','','',18383,26971,26972,2806,2809,2811,0,0,0,0.001414,0.094461,0.000671,-0.007259,0.001682,0.058526,1.042609,1.052174,1.000000,230.000000,115.000000,10.500000
413,四川.松林/2#变压器,3,220,110,10,150,150,75,17,1,9,-0.015,220.000,1,1,1,0.000000,121.000,10.500,0.000,0.000,0.000,-0.000,0.000,0.000,四川.松林.220.2806,四川.松林.110.2810,四川.松林.10.2812,65.942,11.944,-65.593,-16.832,-0.244,9.177,3,0,0,0,0,65.16,12.87,-65.36,-17.09,0.00,8.97,8.97,'','','',18781,26973,26974,2806,2810,2812,0,0,0,0.001267,0.094461,0.000779,-0.007465,0.001524,0.058866,1.042609,1.052174,1.000000,230.000000,115.000000,10.500000
414,四川.玉观/2#变压器,3,220,110,10,150,150,75,17,1,9,-0.015,220.000,1,1,1,0.000000,121.000,10.500,0.000,0.000,0.000,-0.000,0.000,0.000,四川.玉观.220.3479,四川.玉观.110.3480,四川.玉观.10.3482,92.000,11.850,-92.348,-3.628,0.551,0.697,2,0,0,0,0,91.97,13.41,-92.91,-4.42,0.00,0.00,0.00,'','','',18636,26988,26987,3479,3480,3482,0,0,0,0.001217,0.101900,0.000888,-0.007900,0.001323,0.059698,1.056957,1.052174,1.000000,230.000000,115.000000,10.500000
415,四川.下坪/1#变压器,3,220,110,10,180,180,90,17,1,9,-0.013,230.000,1,1,1,0.000000,115.000,10.500,0.000,0.000,0.000,-0.000,0.000,0.000,四川.下坪.220.5075,四川.下坪.110.5077,四川.下坪.10.5079,-69.264,-0.184,69.850,-5.989,-0.502,9.713,10,0,0,0,0,-69.83,0.66,70.36,-6.07,-0.00,9.64,9.64,'','','',19498,26986,26985,5075,5077,5079,0,0,0,0.001229,0.080888,0.000473,-0.006219,0.001319,0.050548,0.987500,1.000000,1.000000,230.000000,115.000000,10.500000
416,四川.下坪/2#变压器,3,220,110,10,180,180,90,17,1,9,-0.013,230.000,1,1,1,0.000000,115.000,10.500,0.000,0.000,0.000,-0.000,0.000,0.000,四川.下坪.220.5075,四川.下坪.110.5076,四川.下坪.10.5078,-69.943,-0.149,70.534,-6.171,-0.505,9.890,10,0,0,0,0,-70.55,0.48,71.00,-6.47,-0.05,9.60,9.60,'','','',19499,26984,26983,5075,5076,5078,0,0,0,0.001210,0.080189,0.000510,-0.006305,0.001342,0.050132,0.987500,1.000000,1.000000,230.000000,115.000000,10.500000
417,四川.回龙/1#变压器,3,220,110,10,150,150,75,17,1,9,-0.015,220.000,1,1,1,0.000000,121.000,10.500,0.000,0.000,0.000,-0.000,0.000,0.000,四川.回龙.220.446,四川.回龙.110.448,四川.回龙.10.450,94.196,29.440,-93.969,-28.971,-0.015,9.069,4,0,0,0,0,94.66,30.06,-93.94,-28.75,0.02,9.31,9.31,'','','',17922,26982,26981,446,448,450,0,0,0,0.001208,0.099066,0.000830,-0.006533,0.001085,0.059660,1.028261,1.052174,1.000000,230.000000,115.000000,10.500000
418,四川.回龙/2#变压器,3,220,110,10,150,150,75,17,1,9,-0.015,220.000,1,1,1,0.000000,121.000,10.500,0.000,0.000,0.000,-0.000,0.000,0.000,四川.回龙.220.446,四川.回龙.110.447,四川.回龙.10.449,90.198,28.421,-89.878,-27.223,-0.128,7.597,4,0,0,0,0,90.75,28.38,-89.76,-27.39,0.00,7.48,7.48,'','','',17923,26980,26979,446,447,449,0,0,0,0.001435,0.100397,0.000592,-0.007333,0.001868,0.056665,1.028261,1.052174,1.000000,230.000000,115.000000,10.500000
419,四川.渠县/1#变压器,3,220,110,10,150,150,75,17,1,9,-0.015,220.000,1,1,1,0.000000,121.000,10.500,0.000,0.000,0.000,-0.000,0.000,0.000,四川.渠县.220.4117,四川.渠县.110.4120,四川.渠县.10.4122,63.212,12.279,-63.216,-8.097,0.094,-0.115,3,0,0,0,0,63.63,12.36,-63.29,-8.02,0.03,0.00,0.00,'','','',19183,26994,26993,4117,4120,4122,0,0,0,0.001350,0.097618,0.000624,-0.006427,0.001418,0.059830,1.042609,1.052174,1.000000,230.000000,115.000000,10.500000
420,四川.渠县/2#变压器,3,220,110,10,150,150,75,17,1,9,-0.015,220.000,1,1,1,0.000000,121.000,10.600,0.000,0.000,0.000,-0.000,0.000,0.000,四川.渠县.220.4117,四川.渠县.110.4121,四川.渠县.10.4123,63.658,12.140,-63.607,-7.916,0.039,-0.104,3,0,0,0,0,64.13,12.19,-63.63,-7.85,0.03,0.00,0.00,'','','',19184,26996,26995,4117,4121,4123,0,0,0,0.001342,0.097633,0.000624,-0.006427,0.001435,0.059830,1.042609,1.052174,1.009524,230.000000,115.000000,10.500000
421,四川.九里/1#变压器,3,220,110,35,120,120,40,17,1,9,-0.013,230.000,1,1,1,0.000000,121.000,38.500,0.000,0.000,0.000,-0.000,0.000,0.000,四川.九里.220.1387,四川.九里.110.1388,四川.九里.35.1391,66.471,22.945,-64.522,-16.306,-1.818,-1.392,10,0,0,0,0,65.95,22.52,-64.25,-15.52,-1.54,-0.60,-0.60,'','','',18009,26991,26990,1387,1388,1391,0,0,0,0.001485,0.115747,0.001217,-0.007749,0.001500,0.076749,0.987500,1.052174,1.040541,230.000000,115.000000,37.000000
