id,name,type,I_Vol,K_Vol,J_Vol,I_S,K_S,J_S,Itap_H,Itap_L,Itap_E,Itap_C,Itap_V,Ktap_H,Ktap_L,Ktap_E,Ktap_C,Ktap_V,Jtap_V,Ri,Xi,Rk,Xk,Rj,Xj,I_node,K_node,J_node,I_P,I_Q,K_P,K_Q,J_P,J_Q,I_tap,K_tap,I_off,K_off,J_off,Pi_meas,Qi_meas,Pk_meas,Qk_meas,Pj_meas,Qj_meas,Ti_meas,Tk_meas,G,B,I_nd,K_nd,J_nd,I_bs,K_bs,J_bs,I_island,K_island,J_island,Ri*,Xi*,Rk*,Xk*,Rj*,Xj*,I_t,K_t,J_t,IBase_V,KBase_V,JBase_V
1197,四川.平武/1#站用变,2,35,0,0,0,0,0,1,1,1,0.0,37.0,17,1,1,-0.0125,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,四川.平武.35.nd41503,'',四川.平武.0.nd41504,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,'','','','',0.00,0.00,'','','','',41503,-1,41504,6135,-2,6151,-1,-1,-1,0.014609,0.36523,0.0,0.0,0.0,0.0,1.0,0.0,1.0,37.0,0.0,0.38
1198,四川.平武/2#站用变,2,35,0,0,0,0,0,1,1,1,0.0,37.0,17,1,1,-0.0125,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,四川.平武.35.nd41505,'',四川.平武.0.nd41506,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,'','','','',45.14,25.08,'','','','',41505,-1,41506,6136,-2,6152,-1,-1,-1,0.014609,0.36523,0.0,0.0,0.0,0.0,1.0,0.0,1.0,37.0,0.0,0.38
1199,四川.平武/0#站用变,2,10,0,0,0,0,0,1,1,1,0.0,37.0,17,1,1,-0.0125,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,四川.平武.10.nd41507,'',四川.平武.0.nd41508,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,37.00,39.00,'','',0.00,0.00,'','','','',41507,-1,41508,6140,-2,6153,-1,-1,-1,0.2,5.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,10.0,0.0,0.38
1200,四川.康定/1#站用变,2,35,0,4,0,0,0,1,1,1,0.0,37.0,17,1,1,-0.0125,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,四川.康定.35.nd41509,'',四川.康定.4.nd41510,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0.03,0.00,'','',25.32,8.44,'','','','',41509,-1,41510,4170,-2,4182,-1,-1,-1,0.014609,0.36523,0.0,0.0,0.0,0.0,1.0,0.0,1.0,37.0,0.0,4.0
1201,四川.康定/0#站用变,2,35,0,4,0,0,0,1,1,1,0.0,37.0,17,1,1,-0.0125,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,四川.康定.35.nd41511,'',四川.康定.4.nd41512,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0.00,0.00,'','',0.00,0.00,'','','','',41511,-1,41512,4171,-2,4183,-1,-1,-1,0.014609,0.36523,0.0,0.0,0.0,0.0,1.0,0.0,1.0,37.0,0.0,4.0
1202,四川.彭祖/1#站用变,2,35,0,0,0,0,0,1,1,1,0.0,37.0,17,1,1,-0.0125,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,四川.彭祖.35.nd41513,'',四川.彭祖.0.nd41514,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0.00,0.00,'','',15.64,0.00,'','','','',41513,-1,41514,5589,-2,5603,-1,-1,-1,0.014609,0.36523,0.0,0.0,0.0,0.0,1.0,0.0,1.0,37.0,0.0,0.38
1203,四川.彭祖/2#站用变,2,35,0,0,0,0,0,1,1,1,0.0,37.0,17,1,1,-0.0125,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,四川.彭祖.35.nd41515,'',四川.彭祖.0.nd41516,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0.00,0.00,'','',28.87,0.00,'','','','',41515,-1,41516,5590,-2,5604,-1,-1,-1,0.014609,0.36523,0.0,0.0,0.0,0.0,1.0,0.0,1.0,37.0,0.0,0.38
1204,四川.彭祖/0#站用变,2,35,0,0,0,0,0,1,1,1,0.0,37.0,17,1,1,-0.0125,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,四川.彭祖.35.nd41517,'',四川.彭祖.0.nd41518,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0.00,0.00,'','',0.00,0.00,'','','','',41517,-1,41518,5591,-2,5605,-1,-1,-1,0.014609,0.36523,0.0,0.0,0.0,0.0,1.0,0.0,1.0,37.0,0.0,0.38
1205,四川.昭化/1#站用变,2,35,0,4,0,0,0,1,1,1,0.0,37.0,17,1,1,-0.0125,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,四川.昭化.35.nd41519,'',四川.昭化.4.nd41520,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0.00,0.00,'','',-0.29,0.00,'','','','',41519,-1,41520,4412,-2,4423,-1,-1,-1,0.014609,0.36523,0.0,0.0,0.0,0.0,1.0,0.0,1.0,37.0,0.0,4.0
1206,四川.昭化/2#站用变,2,35,0,4,0,0,0,1,1,1,0.0,37.0,17,1,1,-0.0125,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,四川.昭化.35.nd41521,'',四川.昭化.4.nd41522,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0.00,0.00,'','',49.46,32.97,'','','','',41521,-1,41522,4413,-2,4424,-1,-1,-1,0.014609,0.36523,0.0,0.0,0.0,0.0,1.0,0.0,1.0,37.0,0.0,4.0
1207,四川.昭化/0#站用变,2,35,0,4,0,0,0,1,1,1,0.0,37.0,17,1,1,-0.0125,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,四川.昭化.35.nd41523,'',四川.昭化.4.nd41524,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,'','','','',46.27,29.79,'','','','',41523,-1,41524,4414,-2,4425,-1,-1,-1,0.014609,0.36523,0.0,0.0,0.0,0.0,1.0,0.0,1.0,37.0,0.0,4.0
1208,四川.木里/1#站用变,2,35,0,0,0,0,0,1,1,1,0.0,37.0,17,1,1,-0.0125,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,西南.木里站.35.nd41525,'',西南.木里站.0.nd41526,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0.05,0.03,'','',-60.39,-39.10,'','','','',41525,-1,41526,5772,-2,5863,-1,-1,-1,0.014609,0.36523,0.0,0.0,0.0,0.0,1.0,0.0,1.0,37.0,0.0,0.38
1209,四川.木里/2#站用变,2,35,0,0,0,0,0,1,1,1,0.0,37.0,17,1,1,-0.0125,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,西南.木里站.35.nd41527,'',西南.木里站.0.nd41528,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0.00,0.00,'','',-33.09,-34.71,'','','','',41527,-1,41528,5773,-2,5864,-1,-1,-1,0.014609,0.36523,0.0,0.0,0.0,0.0,1.0,0.0,1.0,37.0,0.0,0.38
1210,四川.木里/0#站用变,2,35,0,0,0,0,0,1,1,1,0.0,37.0,17,1,1,-0.0125,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,西南.木里站.35.nd41529,'',西南.木里站.0.nd41530,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0.00,0.00,'','',0.00,0.00,'','','','',41529,-1,41530,5774,-2,5865,-1,-1,-1,0.014609,0.36523,0.0,0.0,0.0,0.0,1.0,0.0,1.0,37.0,0.0,0.38
1211,四川.甘谷地/1#站用变,2,35,0,4,0,0,0,1,1,1,0.0,37.0,17,1,1,-0.0125,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,四川.甘谷地.35.nd41531,'',四川.甘谷地.4.nd41532,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,-0.04,-0.00,'','',17.20,0.40,'','','','',41531,-1,41532,5707,-2,5719,-1,-1,-1,0.014609,0.36523,0.0,0.0,0.0,0.0,1.0,0.0,1.0,37.0,0.0,4.0
1212,四川.甘谷地/0#站用变,2,35,0,4,0,0,0,1,1,1,0.0,37.0,17,1,1,-0.0125,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,四川.甘谷地.35.nd41533,'',四川.甘谷地.4.nd41534,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,-0.00,0.00,'','',0.00,0.00,'','','','',41533,-1,41534,5708,-2,5720,-1,-1,-1,0.014609,0.36523,0.0,0.0,0.0,0.0,1.0,0.0,1.0,37.0,0.0,4.0
1213,四川.甘泉/1#站用变,2,35,0,0,0,0,0,1,1,1,0.0,37.0,17,1,1,-0.0125,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,西南.甘泉站.35.nd12760,'',西南.甘泉站.0.nd27995,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0.00,0.00,'','',0.00,0.00,'','','','',12760,-1,27995,6204,-2,6283,-1,-1,-1,0.014609,0.36523,0.0,0.0,0.0,0.0,1.0,0.0,1.0,37.0,0.0,0.38
1214,四川.甘泉/2#站用变,2,35,0,0,0,0,0,1,1,1,0.0,37.0,17,1,1,-0.0125,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,西南.甘泉站.35.6205,'',西南.甘泉站.0.nd27996,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0.00,0.00,'','',0.00,0.00,'','','','',12762,-1,27996,6205,-2,6284,0,-1,-1,0.000146,0.039445,0.0,0.0,0.0,0.0,1.0,0.0,1.0,37.0,0.0,0.38
